attrition	unit
non_vampire_territory	nag_cha_tomb_prince_0
non_vampire_territory	nag_cha_tomb_prince_1
non_vampire_territory	nag_cha_tomb_prince_2
non_vampire_territory	nag_cha_liche_priest_death_0
non_vampire_territory	nag_cha_liche_priest_death_1
non_vampire_territory	nag_cha_liche_priest_light_0
non_vampire_territory	nag_cha_liche_priest_light_1
non_vampire_territory	nag_cha_liche_priest_nehekhara_0
non_vampire_territory	nag_cha_liche_priest_nehekhara_1
non_vampire_territory	nag_cha_liche_priest_shadow_0
non_vampire_territory	nag_cha_liche_priest_shadow_1
non_vampire_territory	nag_cha_liche_priest_undeath_0
non_vampire_territory	nag_cha_liche_priest_undeath_1
non_vampire_territory	nag_vanilla_tmb_inf_skeleton_archers_0
non_vampire_territory	nag_vanilla_tmb_inf_skeleton_spearmen_0
non_vampire_territory	nag_vanilla_tmb_inf_skeleton_warriors_0
non_vampire_territory	nag_vanilla_tmb_inf_nehekhara_warriors_0
non_vampire_territory	nag_vanilla_tmb_inf_tomb_guard_0
non_vampire_territory	nag_vanilla_tmb_inf_tomb_guard_1
non_vampire_territory	nag_vanilla_tmb_cav_skeleton_horsemen_0
non_vampire_territory	nag_vanilla_tmb_cav_skeleton_horsemen_archers_0
non_vampire_territory	nag_vanilla_tmb_cav_nehekhara_horsemen_0
non_vampire_territory	nag_vanilla_tmb_cav_necropolis_knights_0
non_vampire_territory	nag_vanilla_tmb_cav_necropolis_knights_1
non_vampire_territory	nag_vanilla_tmb_veh_skeleton_archer_chariot_0
non_vampire_territory	nag_vanilla_tmb_veh_skeleton_chariot_0
non_vampire_territory	nag_vanilla_tmb_mon_ushabti_0
non_vampire_territory	nag_vanilla_tmb_mon_ushabti_1
non_vampire_territory	nag_vanilla_tmb_mon_sepulchral_stalkers_0
non_vampire_territory	nag_vanilla_tmb_mon_tomb_scorpion_0
non_vampire_territory	nag_vanilla_tmb_mon_khemrian_warsphinx_0
non_vampire_territory	nag_vanilla_tmb_mon_necrosphinx_0
non_vampire_territory	nag_vanilla_tmb_mon_bone_giant_0
non_vampire_territory	nag_vanilla_tmb_art_screaming_skull_catapult_0
non_vampire_territory	nag_vanilla_tmb_art_casket_of_souls_0
non_vampire_territory	nag_vanilla_vmp_inf_zombie
non_vampire_territory	nag_vanilla_vmp_inf_skeleton_warriors_0
non_vampire_territory	nag_vanilla_vmp_inf_skeleton_warriors_1
non_vampire_territory	nag_vanilla_vmp_inf_crypt_ghouls
non_vampire_territory	nag_vanilla_vmp_inf_cairn_wraiths
non_vampire_territory	nag_vanilla_vmp_inf_grave_guard_0
non_vampire_territory	nag_vanilla_vmp_inf_grave_guard_1
non_vampire_territory	nag_vanilla_vmp_cav_black_knights_0
non_vampire_territory	nag_vanilla_vmp_cav_black_knights_3
non_vampire_territory	nag_vanilla_vmp_cav_hexwraiths
non_vampire_territory	nag_vanilla_vmp_cav_blood_knights_0
non_vampire_territory	nag_vanilla_vmp_veh_corpse_cart_1
non_vampire_territory	nag_vanilla_vmp_veh_corpse_cart_2
non_vampire_territory	nag_vanilla_vmp_mon_dire_wolves
non_vampire_territory	nag_vanilla_vmp_mon_fell_bats
non_vampire_territory	nag_vanilla_vmp_mon_vargheists
non_vampire_territory	nag_vanilla_vmp_mon_crypt_horrors
non_vampire_territory	nag_vanilla_vmp_mon_varghulf
non_vampire_territory	nag_vanilla_cst_inf_zombie_deckhands_mob_0
non_vampire_territory	nag_vanilla_cst_inf_zombie_deckhands_mob_1
non_vampire_territory	nag_vanilla_cst_inf_zombie_gunnery_mob_0
non_vampire_territory	nag_vanilla_cst_inf_zombie_gunnery_mob_1
non_vampire_territory	nag_vanilla_cst_inf_deck_gunners_0
non_vampire_territory	nag_vanilla_cst_inf_depth_guard_0
non_vampire_territory	nag_vanilla_cst_mon_bloated_corpse_0
non_vampire_territory	nag_vanilla_cst_mon_terrorgheist
non_vampire_territory	nag_vanilla_cst_art_carronade
non_vampire_territory	nag_vanilla_cst_mon_necrofex_colossus_0
vampire_territory	nag_undead_chariot_unit
non_vampire_territory	nag_undead_chariot_unit
vampire_territory	vigpro_nagash_skeleton_orcs
non_vampire_territory	vigpro_nagash_skeleton_orcs
vampire_territory	vigpro_nagash_skeleton_giant
non_vampire_territory	vigpro_nagash_skeleton_giant
vampire_territory	vigpro_nagash_skeleton_goblin_melee
non_vampire_territory	vigpro_nagash_skeleton_goblin_melee
vampire_territory	vigpro_nagash_skeleton_goblin_range
non_vampire_territory	vigpro_nagash_skeleton_goblin_range
vampire_territory	vigpro_nagash_skeleton_troll_1h
non_vampire_territory	vigpro_nagash_skeleton_troll_1h
vampire_territory	vigpro_nagash_skeleton_troll_2h
non_vampire_territory	vigpro_nagash_skeleton_troll_2h
vampire_territory	nag_skeleton_reaper
non_vampire_territory	nag_skeleton_reaper
vampire_territory	nag_vampire_lord_0
vampire_territory	nag_vampire_lord_2
vampire_territory	nag_vampire_lord_3
vampire_territory	nag_vampire_lord_5
non_vampire_territory	nag_vampire_lord_0
non_vampire_territory	nag_vampire_lord_2
non_vampire_territory	nag_vampire_lord_3
non_vampire_territory	nag_vampire_lord_5
vampire_territory	nag_master_necromancer_1
vampire_territory	nag_master_necromancer_2
vampire_territory	nag_master_necromancer_3
vampire_territory	nag_master_necromancer_0
vampire_territory	nag_master_necromancer_4
vampire_territory	nag_master_necromancer_5
non_vampire_territory	nag_master_necromancer_1
non_vampire_territory	nag_master_necromancer_2
non_vampire_territory	nag_master_necromancer_3
non_vampire_territory	nag_master_necromancer_0
non_vampire_territory	nag_master_necromancer_4
non_vampire_territory	nag_master_necromancer_5
vampire_territory	nag_tomb_banshee
non_vampire_territory	nag_tomb_banshee
vampire_territory	nag_doomed_legion
non_vampire_territory	nag_doomed_legion
chaos_territory	nag_doomed_legion
vampire_territory	nag_blood_beasts
non_vampire_territory	nag_blood_beasts
vampire_territory	nag_thrall_crossbowmen
non_vampire_territory	nag_thrall_crossbowmen
vampire_territory	nag_thrall_handgunners
non_vampire_territory	nag_thrall_handgunners
vampire_territory	nag_throne_guard
non_vampire_territory	nag_throne_guard
