effect_bundle_key	effect_key	effect_scope	value	advancement_stage
nag_payload_training_infantry_ranged	wh2_dlc16_effect_upkeep_reduction_wef_missile_units	faction_to_force_own_unseen	-25.0000	start_turn_completed
nag_payload_training_war_beasts	wh_main_effect_force_army_campaign_experience_base_war_beasts	faction_to_character_own_unseen	2.0000	start_turn_completed
nag_payload_training_war_beasts	nag_effect_force_army_campaign_upkeep_cost_war_beasts	faction_to_force_own_unseen	-25.0000	start_turn_completed
nag_payload_training_war_machines	wh_main_effect_force_army_campaign_experience_base_war_machines	faction_to_character_own_unseen	2.0000	start_turn_completed
nag_payload_training_war_machines	nag_effect_force_army_campaign_upkeep_cost_war_machines	faction_to_force_own_unseen	-25.0000	start_turn_completed
nag_payload_attack_versus_bretonnia	nag_effect_force_unit_stat_melee_attack_versus_bretonnia	faction_to_force_own	8.0000	start_turn_completed
nag_payload_attack_versus_beastmen	nag_effect_force_unit_stat_melee_attack_versus_beastmen	faction_to_force_own	8.0000	start_turn_completed
nag_payload_attack_versus_chaos	wh2_main_effect_force_stat_weapon_strength_vs_chaos_norsca	faction_to_force_own	8.0000	start_turn_completed
nag_payload_attack_versus_dark_elves	wh2_main_effect_force_stat_weapon_strength_vs_dark_elves	faction_to_force_own	8.0000	start_turn_completed
nag_payload_attack_versus_dwarfs	wh2_main_effect_force_stat_weapon_strength_vs_dwarfs	faction_to_force_own	8.0000	start_turn_completed
nag_payload_attack_versus_empire	wh_dlc08_effect_force_stat_melee_attack_vs_empire	faction_to_force_own	8.0000	start_turn_completed
nag_payload_attack_versus_greenskins	wh_main_effect_force_stat_weapon_strength_vs_greenskins	faction_to_force_own	8.0000	start_turn_completed
nag_payload_attack_versus_high_elves	nag_effect_force_unit_stat_melee_attack_versus_high_elves	faction_to_force_own	8.0000	start_turn_completed
nag_payload_attack_versus_lizardmen	nag_effect_force_unit_stat_melee_attack_versus_lizardmen	faction_to_force_own	8.0000	start_turn_completed
nag_payload_attack_versus_skaven	wh2_main_effect_force_stat_weapon_strength_vs_skaven	faction_to_force_own	8.0000	start_turn_completed
nag_payload_attack_versus_tomb_kings	wh2_dlc09_effect_force_stat_melee_attack_vs_tomb_kings	faction_to_force_own	8.0000	start_turn_completed
nag_payload_attack_versus_vampires	nag_effect_force_unit_stat_melee_attack_versus_vampires	faction_to_force_own	8.0000	start_turn_completed
nag_payload_attack_versus_wood_elves	nag_effect_force_unit_stat_melee_attack_versus_wood_elves	faction_to_force_own	8.0000	start_turn_completed
nag_effect_bundle_dead_forever	wh_main_effect_character_wound_recovery_time_mod	character_to_character_own	999.0000	start_turn_completed
nag_grand_spell_01_20	nag_ability_enable_endless_tomb	faction_to_force_own	1.0000	start_turn_completed
nag_grand_spell_02_20	nag_ability_enable_batocalypse	faction_to_force_own	1.0000	start_turn_completed
nag_grand_spell_03_20	nag_ability_enable_wrath_of_the_gods	faction_to_force_faction_leader	1.0000	start_turn_completed
nag_grand_spell_01_20	nag_ability_enable_endless_tomb_hidden	faction_to_force_own_unseen	1.0000	start_turn_completed
nag_grand_spell_03_20	rhox_nagash_hidden_wrath_abilities	faction_to_force_faction_leader	1.0000	start_turn_completed
wh2_main_lord_trait_vmp_nagash	wh2_dlc09_effect_increase_army_capacity	faction_to_faction_own	2.0000	start_turn_completed
rhox_nagash_stance_brain_searching	wh3_main_effect_character_experience_per_turn_hidden	force_to_general_own	200.0000	start_turn_completed
rhox_nagash_stance_brain_searching	wh2_main_effect_force_army_campaign_experience_all	force_to_general_own	200.0000	start_turn_completed
rhox_nagash_stance_brain_searching	wh3_main_effect_battle_barrier_health_add	force_to_force_own	300.0000	start_turn_completed
rhox_nagash_stance_brain_searching	wh_main_effect_force_all_campaign_movement_range	force_to_force_own	-25.0000	start_turn_completed
rhox_nagash_stance_brain_searching	wh_main_effect_force_all_campaign_stance_ap_cost	army_to_army_own_unseen	25.0000	start_turn_completed
rhox_nagash_stance_brain_searching	wh_main_effect_force_army_campaign_enable_replenishment_in_foreign_territory	force_to_force_own_enemy_territory	1.0000	start_turn_completed
rhox_nagash_stance_brain_searching	wh_main_effect_horde_unit_replenishment_hidden	force_to_general_own_enemy_territory	5.0000	start_turn_completed
rhox_nagash_stance_brain_searching	wh3_main_effect_winds_of_magic_channelling_stance	force_to_force_own	15.0000	start_turn_completed
rhox_nagash_stance_pyramid	wh3_main_effect_force_army_campaign_attrition_all_immunity_camp_stance	army_to_army_own_unseen	1.0000	start_turn_completed
rhox_nagash_stance_pyramid	wh_main_effect_force_all_campaign_stance_ap_cost_dummy	army_to_army_own_unseen	100.0000	start_turn_completed
rhox_nagash_stance_pyramid	wh_main_effect_force_all_campaign_stance_cannot_attack_dummy	army_to_army_own_unseen	1.0000	start_turn_completed
rhox_nagash_stance_pyramid	wh_main_effect_force_army_campaign_ambush_defence_success_chance	army_to_army_own_unseen	25.0000	start_turn_completed
rhox_nagash_stance_pyramid	wh_main_effect_force_army_campaign_stance_tunnelling_interception_dummy	army_to_army_own_unseen	1.0000	start_turn_completed
rhox_nagash_stance_pyramid	wh_main_effect_force_army_campaign_stance_tunnelling_movement_dummy	army_to_army_own_unseen	1.0000	start_turn_completed
rhox_nagash_stance_pyramid	wh_main_effect_force_army_campaign_stance_tunnelling_retreat_dummy	army_to_army_own_unseen	1.0000	start_turn_completed
nag_krell_battle_1_azhag_hidden	nag_effect_azhag_leadership_infantry	faction_to_force_own_unseen	5.0000	start_turn_completed
nag_grand_spell_01_20_ai	nag_ability_enable_endless_tomb	faction_to_force_faction_leader	1.0000	start_turn_completed
nag_grand_spell_02_20_ai	nag_ability_enable_batocalypse	faction_to_force_faction_leader	1.0000	start_turn_completed
nag_ai_research_minus_bundle	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	-999.0000	start_turn_completed
