building	culture	subculture	faction	description	icon	disables	short_description	display_tooltip
nag_outpost_norsca_primary_main_coast_3				wh_main_PLACEHOLDER	tmb_settlement_ruin	false	%placeholder%	true
nag_outpost_norsca_primary_main_coast_4				wh_main_PLACEHOLDER	tmb_settlement_ruin	false	%placeholder%	true
nag_outpost_norsca_primary_main_coast_5				wh_main_PLACEHOLDER	tmb_settlement_ruin	false	%placeholder%	true
nag_outpost_secondary_main_ruin				wh_main_PLACEHOLDER	tmb_settlement_ruin	false	%placeholder%	true
nag_outpost_secondary_main_coast_ruin				wh_main_PLACEHOLDER	tmb_settlement_ruin	false	%placeholder%	true
nag_outpost_norsca_secondary_main_ruin				wh_main_PLACEHOLDER	tmb_settlement_ruin	false	%placeholder%	true
nag_outpost_norsca_secondary_coast_main_ruin				wh_main_PLACEHOLDER	tmb_settlement_ruin	false	%placeholder%	true
nag_outpost_secondary_main_1				wh_main_PLACEHOLDER	tmb_settlement_ruin	false	%placeholder%	true
nag_outpost_secondary_main_coast_1				wh_main_PLACEHOLDER	tmb_settlement_ruin	false	%placeholder%	true
nag_outpost_norsca_secondary_main_1				wh_main_PLACEHOLDER	tmb_settlement_ruin	false	%placeholder%	true
nag_outpost_norsca_secondary_main_coast_1				wh_main_PLACEHOLDER	tmb_settlement_ruin	false	%placeholder%	true
nag_outpost_main_port_1				wh_main_PLACEHOLDER	vampire_port	false	%placeholder%	true
nag_outpost_main_port_ruin				wh_main_PLACEHOLDER	vampire_port	false	%placeholder%	true
nag_outpost_primary_main_altdorf_1				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_altdorf_2				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_altdorf_3				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_altdorf_4				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_altdorf_5				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_altdorf_ruin				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_athel_loren_1				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_athel_loren_2				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_athel_loren_3				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_athel_loren_4				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_athel_loren_5				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_athel_loren_ruin				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_black_crag_1				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_black_crag_2				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_black_crag_3				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_black_crag_4				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_black_crag_5				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_black_crag_ruin				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_castle_drakenhof_1				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_castle_drakenhof_2				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_castle_drakenhof_3				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_castle_drakenhof_4				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_castle_drakenhof_5				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_castle_drakenhof_ruin				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_couronne_1				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_couronne_2				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_couronne_3				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_couronne_4				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_couronne_5				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_couronne_ruin				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_eight_peaks_1				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_eight_peaks_2				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_eight_peaks_3				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_eight_peaks_4				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_eight_peaks_5				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_eight_peaks_ruin				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_gaean_vale_1				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_gaean_vale_2				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_gaean_vale_3				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_gaean_vale_4				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_gaean_vale_5				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_gaean_vale_ruin				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_hexoatl_1				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_hexoatl_2				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_hexoatl_3				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_hexoatl_4				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_hexoatl_5				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_hexoatl_ruin				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_itza_1				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_itza_2				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_itza_3				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_itza_4				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_itza_5				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_itza_ruin				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_karaz_a_karak_1				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_karaz_a_karak_2				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_karaz_a_karak_3				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_karaz_a_karak_4				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_karaz_a_karak_5				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_karaz_a_karak_ruin				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_khemri_1				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_khemri_2				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_khemri_3				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_khemri_4				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_khemri_5				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_khemri_ruin				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_kislev_1				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_kislev_2				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_kislev_3				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_kislev_4				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_kislev_5				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_kislev_ruin				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_konquata_1				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_konquata_2				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_konquata_3				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_konquata_4				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_konquata_5				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_konquata_ruin				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_lahmia_1				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_lahmia_2				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_lahmia_3				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_lahmia_4				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_lahmia_5				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_lahmia_ruin				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_lothern_1				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_lothern_2				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_lothern_3				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_lothern_4				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_lothern_5				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_lothern_ruin				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_miragliano_1				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_miragliano_2				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_miragliano_3				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_miragliano_4				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_miragliano_5				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_miragliano_ruin				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_naggarond_1				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_naggarond_2				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_naggarond_3				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_naggarond_4				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_naggarond_5				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_naggarond_ruin				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_pyramid_of_nagash_1				wh_main_PLACEHOLDER	tmb_settlement_ruin	false	%placeholder%	true
nag_outpost_primary_main_pyramid_of_nagash_2				wh_main_PLACEHOLDER	tmb_settlement_ruin	false	%placeholder%	true
nag_outpost_primary_main_pyramid_of_nagash_3				wh_main_PLACEHOLDER	tmb_settlement_ruin	false	%placeholder%	true
nag_outpost_primary_main_pyramid_of_nagash_4				wh_main_PLACEHOLDER	tmb_settlement_ruin	false	%placeholder%	true
nag_outpost_primary_main_pyramid_of_nagash_5				wh_main_PLACEHOLDER	tmb_settlement_ruin	false	%placeholder%	true
nag_outpost_primary_main_pyramid_of_nagash_ruin				wh_main_PLACEHOLDER	tmb_settlement_ruin	false	%placeholder%	true
nag_outpost_primary_main_massif_orcal_1				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_massif_orcal_2				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_massif_orcal_3				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_massif_orcal_4				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_massif_orcal_5				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_massif_orcal_ruin				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_tor_yvresse_1				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_tor_yvresse_2				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_tor_yvresse_3				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_tor_yvresse_4				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_tor_yvresse_5				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_tor_yvresse_ruin				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_sartosa_1				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_sartosa_2				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_sartosa_3				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_sartosa_4				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_sartosa_5				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_sartosa_ruin				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_the_awakening_1				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_the_awakening_2				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_the_awakening_3				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_the_awakening_4				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_the_awakening_5				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_the_awakening_ruin				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_galleons_graveyard_1				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_galleons_graveyard_2				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_galleons_graveyard_3				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_galleons_graveyard_4				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_galleons_graveyard_5				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_galleons_graveyard_ruin				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_hellpit_1				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_hellpit_2				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_hellpit_3				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_hellpit_4				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_hellpit_5				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_hellpit_ruin				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_skavenblight_1				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_skavenblight_2				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_skavenblight_3				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_skavenblight_4				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_skavenblight_5				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_skavenblight_ruin				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_empire_fort_1				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_empire_fort_2				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_empire_fort_3				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_empire_fort_4				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_empire_fort_5				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_empire_fort_ruin				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_fortress_gate_eagle_1				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_fortress_gate_eagle_2				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_fortress_gate_eagle_3				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_fortress_gate_eagle_4				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_fortress_gate_eagle_5				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_fortress_gate_eagle_ruin				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_fortress_gate_griffon_1				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_fortress_gate_griffon_2				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_fortress_gate_griffon_3				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_fortress_gate_griffon_4				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_fortress_gate_griffon_5				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_fortress_gate_griffon_ruin				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_fortress_gate_phoenix_1				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_fortress_gate_phoenix_2				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_fortress_gate_phoenix_3				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_fortress_gate_phoenix_4				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_fortress_gate_phoenix_5				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_fortress_gate_phoenix_ruin				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_fortress_gate_unicorn_1				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_fortress_gate_unicorn_2				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_fortress_gate_unicorn_3				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_fortress_gate_unicorn_4				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_fortress_gate_unicorn_5				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_fortress_gate_unicorn_ruin				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	%placeholder%	true
nag_outpost_primary_main_elven_colony_1				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_elven_colony_2				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_elven_colony_3				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_elven_colony_4				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_elven_colony_5				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_elven_colony_ruin				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_elven_colony_minor_1				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_elven_colony_minor_ruin				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
nag_outpost_primary_main_oak_of_ages_1				wh_main_PLACEHOLDER	wood_elves_city_oak_of_ages	false	%placeholder%	true
nag_outpost_primary_main_oak_of_ages_ruin				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	%placeholder%	true
