key	type	applies_to	transferrable	unique_to_world	unique_to_faction	precedence	start_date	end_date	avatar_skill	avatar_special_ability	legendary_item	mp_exclusive	is_wife_ancillary	category	min_starting_age	max_starting_age	min_expiry_age	max_expiry_age	immortal	provided_bodyguard_unit	provided_banner	uniqueness_score	turns_before_swap_allowed	subcategory	randomly_dropped	can_be_stolen	can_be_destroyed	faction_set
nag_anc_follower_siren	nag_anc_follower_siren	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	false	false	true	nag_anc_set_exclusive_nagash
nag_anc_follower_poltergeist	nag_anc_follower_poltergeist	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	false	false	true	nag_anc_set_exclusive_nagash
nag_anc_follower_necromancers_apprentice	nag_anc_follower_necromancers_apprentice	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	false	false	true	nag_anc_set_exclusive_nagash
nag_anc_follower_lich	nag_anc_follower_lich	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	false	false	true	nag_anc_set_exclusive_nagash
nag_anc_follower_handmaiden	nag_anc_follower_handmaiden	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	false	false	true	nag_anc_set_exclusive_nagash
nag_anc_follower_fan	nag_anc_follower_fan	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	false	false	true	nag_anc_set_exclusive_nagash
nag_anc_follower_embalmer	nag_anc_follower_embalmer	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	false	false	true	nag_anc_set_exclusive_nagash
nag_anc_follower_blood_bag	nag_anc_follower_blood_bag	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	false	false	true	nag_anc_set_exclusive_nagash
nag_anc_follower_powder_monkey	nag_anc_follower_powder_monkey	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	false	false	true	nag_anc_set_exclusive_nagash
nag_anc_follower_captain_deceased	nag_anc_follower_captain_deceased	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	false	false	true	nag_anc_set_exclusive_nagash
nag_anc_follower_cursed_necrotect	nag_anc_follower_cursed_necrotect	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	false	false	true	nag_anc_set_exclusive_nagash
nag_anc_follower_ushabti_bodyguard	nag_anc_follower_ushabti_bodyguard	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	false	false	true	nag_anc_set_exclusive_nagash
nag_anc_follower_the_ravenous_dead	nag_anc_follower_the_ravenous_dead	.	false	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	false	false	true	nag_anc_set_exclusive_nagash
nag_anc_follower_undead_bard	nag_anc_follower_undead_bard	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	false	false	true	nag_anc_set_exclusive_nagash
nag_anc_follower_black_cat	nag_anc_follower_black_cat	.	false	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	false	false	false	nag_anc_set_exclusive_nagash
nag_anc_follower_books_of_nagash_book_one	nag_anc_follower_books_of_nagash_book_one	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			200	0	follower	false	false	false	nag_anc_set_exclusive_nagash
nag_anc_follower_books_of_nagash_book_two	nag_anc_follower_books_of_nagash_book_two	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			200	0	follower	false	false	false	nag_anc_set_exclusive_nagash
nag_anc_follower_books_of_nagash_book_three	nag_anc_follower_books_of_nagash_book_three	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			200	0	follower	false	false	false	nag_anc_set_exclusive_nagash
nag_anc_follower_books_of_nagash_book_four	nag_anc_follower_books_of_nagash_book_four	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			200	0	follower	false	false	false	nag_anc_set_exclusive_nagash
nag_anc_follower_books_of_nagash_book_five	nag_anc_follower_books_of_nagash_book_five	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			200	0	follower	false	false	false	nag_anc_set_exclusive_nagash
nag_anc_follower_books_of_nagash_book_six	nag_anc_follower_books_of_nagash_book_six	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			200	0	follower	false	false	false	nag_anc_set_exclusive_nagash
nag_anc_follower_books_of_nagash_book_seven	nag_anc_follower_books_of_nagash_book_seven	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			200	0	follower	false	false	false	nag_anc_set_exclusive_nagash
nag_anc_follower_books_of_nagash_book_eight	nag_anc_follower_books_of_nagash_book_eight	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			200	0	follower	false	false	false	nag_anc_set_exclusive_nagash
nag_anc_follower_books_of_nagash_book_nine	nag_anc_follower_books_of_nagash_book_nine	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			200	0	follower	false	false	false	nag_anc_set_exclusive_nagash
