building	effect	context_requirement	effect_scope	value	value_damaged	value_ruined
nag_outpost_primary_nagashizzar_1	nag_effect_unit_cap_nagashi_guard_halb		faction_to_faction_own_unseen	2.0000	1.0000	0.0000
nag_outpost_primary_nagashizzar_1	nag_effect_unit_cap_bone_golems		faction_to_faction_own_unseen	2.0000	1.0000	0.0000
nag_outpost_primary_nagashizzar_1	nag_effect_unit_cap_bone_thrower		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
nag_outpost_primary_nagashizzar_1	wh3_main_effect_corruption_vampiric_buildings		region_to_region_own	3.0000	1.0000	0.0000
nag_outpost_primary_coast_1	nag_effect_unit_cap_zombie_gunnery_mob_1		faction_to_faction_own_unseen	3.0000	1.0000	0.0000
nag_outpost_primary_coast_1	nag_effect_unit_cap_deck_gunners_0		faction_to_faction_own_unseen	2.0000	1.0000	0.0000
nag_outpost_primary_coast_1	nag_effect_unit_cap_depth_guard_0		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
nag_outpost_primary_coast_1	wh3_main_effect_corruption_vampiric_buildings		region_to_region_own	3.0000	1.0000	0.0000
nag_outpost_primary_count_1	nag_effect_unit_cap_grave_guard_0		faction_to_faction_own_unseen	3.0000	1.0000	0.0000
nag_outpost_primary_count_1	nag_effect_unit_cap_grave_guard_1		faction_to_faction_own_unseen	3.0000	1.0000	0.0000
nag_outpost_primary_count_1	nag_effect_unit_cap_black_knights_0		faction_to_faction_own_unseen	2.0000	1.0000	0.0000
nag_outpost_primary_count_1	nag_effect_unit_cap_black_knights_3		faction_to_faction_own_unseen	2.0000	1.0000	0.0000
nag_outpost_primary_count_1	nag_effect_unit_cap_vargheists		faction_to_faction_own_unseen	2.0000	1.0000	0.0000
nag_outpost_primary_count_1	nag_effect_unit_cap_blood_knights_0		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
nag_outpost_primary_count_1	wh3_main_effect_corruption_vampiric_buildings		region_to_region_own	3.0000	1.0000	0.0000
nag_outpost_primary_warpstone_1	nag_effect_warpstone_token		rhox_nagash_building_to_region	20.0000	20.0000	0.0000
nag_outpost_primary_warpstone_1	wh3_main_effect_corruption_vampiric_buildings		region_to_region_own	3.0000	1.0000	0.0000
nag_outpost_primary_warpstone_1	nag_effect_unit_cap_warp_ghouls		faction_to_faction_own_unseen	2.0000	2.0000	0.0000
nag_outpost_secondary_fields_1	wh_main_effect_force_all_campaign_replenishment_rate		province_to_force_own_provincewide	15.0000	0.0000	0.0000
nag_outpost_secondary_fields_1	nag_effect_unit_cap_crypt_ghouls		faction_to_faction_own_unseen	2.0000	1.0000	0.0000
nag_outpost_secondary_corruption_1	wh3_main_effect_corruption_vampiric_buildings		province_to_regions_own_in_adjacent_province	5.0000	2.0000	0.0000
nag_outpost_secondary_syphon_1	nag_effect_force_enemy_campaign_movement_range_province		province_to_force_enemy_provincewide	-20.0000	-10.0000	0.0000
nag_outpost_secondary_syphon_1	nag_effect_force_enemy_begin_fatigued_3_winded		province_to_force_enemy_provincewide	3.0000	3.0000	0.0000
nag_outpost_secondary_energy_1	wh_main_effect_economy_gdp_culture		building_to_building_own	75.0000	35.0000	0.0000
nag_settlement_cavalry_1	nag_effect_unit_cap_skeleton_horsemen_0		faction_to_faction_own_unseen	2.0000	2.0000	0.0000
nag_settlement_cavalry_1	nag_effect_unit_cap_skeleton_horsemen_archers_0		faction_to_faction_own_unseen	2.0000	2.0000	0.0000
nag_settlement_cavalry_2	nag_effect_unit_cap_nehekhara_horsemen_0		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
nag_settlement_cavalry_2	nag_effect_unit_cap_skeleton_horsemen_0		faction_to_faction_own_unseen	2.0000	2.0000	0.0000
nag_settlement_cavalry_2	nag_effect_unit_cap_skeleton_horsemen_archers_0		faction_to_faction_own_unseen	2.0000	2.0000	0.0000
nag_settlement_cavalry_2	nag_effect_unit_cap_sepulchral_stalkers_0		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
nag_settlement_cavalry_3	nag_effect_unit_cap_necropolis_knights_0		faction_to_faction_own_unseen	1.0000	1.0000	1.0000
nag_settlement_cavalry_3	nag_effect_unit_cap_nehekhara_horsemen_0		faction_to_faction_own_unseen	2.0000	2.0000	2.0000
nag_settlement_cavalry_3	nag_effect_unit_cap_skeleton_horsemen_0		faction_to_faction_own_unseen	2.0000	2.0000	2.0000
nag_settlement_cavalry_3	nag_effect_unit_cap_skeleton_horsemen_archers_0		faction_to_faction_own_unseen	2.0000	2.0000	2.0000
nag_settlement_cavalry_3	nag_effect_unit_cap_sepulchral_stalkers_0		faction_to_faction_own_unseen	2.0000	2.0000	2.0000
nag_settlement_cavalry_4	nag_effect_unit_cap_necropolis_knights_0		faction_to_faction_own_unseen	2.0000	2.0000	2.0000
nag_settlement_cavalry_4	nag_effect_unit_cap_necropolis_knights_1		faction_to_faction_own_unseen	1.0000	1.0000	1.0000
nag_settlement_cavalry_4	nag_effect_unit_cap_nehekhara_horsemen_0		faction_to_faction_own_unseen	2.0000	2.0000	2.0000
nag_settlement_cavalry_4	nag_effect_unit_cap_skeleton_horsemen_0		faction_to_faction_own_unseen	2.0000	2.0000	2.0000
nag_settlement_cavalry_4	nag_effect_unit_cap_skeleton_horsemen_archers_0		faction_to_faction_own_unseen	2.0000	2.0000	2.0000
nag_settlement_cavalry_4	nag_effect_unit_cap_sepulchral_stalkers_0		faction_to_faction_own_unseen	2.0000	2.0000	2.0000
nag_settlement_chariots_1	nag_effect_unit_cap_skeleton_chariot_0		faction_to_faction_own_unseen	2.0000	2.0000	0.0000
nag_settlement_chariots_2	nag_effect_unit_cap_nag_undead_chariot_unit		faction_to_faction_own_unseen	2.0000	2.0000	0.0000
nag_settlement_chariots_2	nag_effect_unit_cap_skeleton_chariot_0		faction_to_faction_own_unseen	2.0000	2.0000	0.0000
nag_settlement_chariots_3	nag_effect_unit_cap_screaming_skull_catapult_0		faction_to_faction_own_unseen	1.0000	1.0000	1.0000
nag_settlement_chariots_3	nag_effect_unit_cap_nag_undead_chariot_unit		faction_to_faction_own_unseen	2.0000	2.0000	2.0000
nag_settlement_chariots_3	nag_effect_unit_cap_skeleton_chariot_0		faction_to_faction_own_unseen	2.0000	2.0000	2.0000
nag_settlement_citadel_1	wh_main_effect_force_all_campaign_experience_base_all		province_to_province_own_unseen	1.0000	1.0000	0.0000
nag_settlement_citadel_1	wh_main_effect_force_all_campaign_replenishment_rate		province_to_army_own	3.0000	3.0000	0.0000
nag_settlement_citadel_1	wh_main_effect_force_stat_ammunition_siege_defence		region_to_force_own	50.0000	25.0000	0.0000
nag_settlement_citadel_1	wh_main_effect_force_stat_leadership_siege_attack_bad		region_to_force_enemy	-5.0000	-3.0000	0.0000
nag_settlement_citadel_1	wh_main_effect_unit_recruitment_points		province_to_province_own_unseen	1.0000	1.0000	0.0000
nag_settlement_defence_major_1	wh2_dlc09_effect_army_ability_enable_legionary_barrage		region_to_force_own	1.0000	1.0000	0.0000
nag_settlement_defence_major_1	wh2_main_effect_building_major_settlement_only_dummy		building_to_building_own	1.0000	1.0000	1.0000
nag_settlement_defence_major_1	wh2_main_effect_tower_projectile_lzd_2		region_to_region_own	2.0000	2.0000	2.0000
nag_settlement_defence_major_2	wh2_dlc09_effect_army_ability_enable_legionary_barrage		region_to_force_own	1.0000	1.0000	0.0000
nag_settlement_defence_major_2	wh2_main_effect_tower_projectile_lzd_3		region_to_region_own	3.0000	3.0000	3.0000
nag_settlement_defence_major_3	wh2_dlc09_effect_army_ability_enable_legionary_barrage		region_to_force_own	1.0000	1.0000	0.0000
nag_settlement_defence_major_3	wh2_main_effect_tower_projectile_lzd_4		region_to_region_own	4.0000	4.0000	4.0000
nag_settlement_estate_1	nag_effect_unit_cap_bone_giant_0		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
nag_settlement_estate_1	wh_main_effect_agent_recruitment_xp_all_agents		province_to_province_own_unseen	2.0000	2.0000	0.0000
nag_settlement_estate_1	nag_effect_agent_recruitment_xp_hero_all_hidden		faction_to_force_own	2.0000	2.0000	0.0000
nag_settlement_estate_1	wh_main_faction_xp_increase_generals		province_to_province_own_factionwide	1.0000	1.0000	0.0000
nag_settlement_estate_1	wh_main_faction_xp_increase_generals_hidden		faction_to_force_own	1.0000	1.0000	0.0000
nag_settlement_growth_1	wh_main_effect_force_all_campaign_replenishment_rate		province_to_force_own_provincewide	3.0000	3.0000	0.0000
nag_settlement_growth_1	wh_main_effect_province_growth_building		region_to_province_own	25.0000	12.0000	0.0000
nag_settlement_growth_1	wh3_main_effect_corruption_vampiric_buildings		region_to_region_own	1.0000	0.0000	0.0000
nag_settlement_growth_2	wh_main_effect_force_all_campaign_replenishment_rate		province_to_force_own_provincewide	4.0000	4.0000	0.0000
nag_settlement_growth_2	wh_main_effect_province_growth_building		region_to_province_own	35.0000	17.0000	0.0000
nag_settlement_growth_2	wh3_main_effect_corruption_vampiric_buildings		region_to_region_own	2.0000	1.0000	0.0000
nag_settlement_growth_3	wh_main_effect_force_all_campaign_replenishment_rate		province_to_force_own_provincewide	5.0000	5.0000	0.0000
nag_settlement_growth_3	wh_main_effect_province_growth_building		region_to_province_own	45.0000	22.0000	0.0000
nag_settlement_growth_3	wh3_main_effect_corruption_vampiric_buildings		region_to_region_own	3.0000	2.0000	0.0000
nag_settlement_income_1	wh_main_effect_force_all_campaign_upkeep		region_to_force_own	-10.0000	-5.0000	0.0000
nag_settlement_income_1	wh_main_effect_economy_gdp_culture		building_to_building_own	150.0000	75.0000	0.0000
nag_settlement_income_2	wh_main_effect_force_all_campaign_upkeep		region_to_force_own	-20.0000	-10.0000	0.0000
nag_settlement_income_2	wh_main_effect_economy_gdp_culture		building_to_building_own	250.0000	125.0000	0.0000
nag_settlement_income_3	wh_main_effect_force_all_campaign_upkeep		region_to_force_own	-30.0000	-15.0000	0.0000
nag_settlement_income_3	wh_main_effect_economy_gdp_culture		building_to_building_own	400.0000	200.0000	0.0000
nag_settlement_infantry_2	nag_effect_unit_cap_nehekhara_warriors_0		faction_to_faction_own_unseen	2.0000	2.0000	0.0000
nag_settlement_infantry_3	nag_effect_unit_cap_nehekhara_warriors_0		faction_to_faction_own_unseen	4.0000	2.0000	2.0000
nag_settlement_infantry_3	nag_effect_unit_cap_tomb_guard_0		faction_to_faction_own_unseen	2.0000	2.0000	0.0000
nag_settlement_infantry_3	nag_effect_unit_cap_tomb_guard_1		faction_to_faction_own_unseen	2.0000	2.0000	0.0000
nag_settlement_infantry_3	nag_effect_agent_enable_recruitment_champion_tmb		province_to_province_own_unseen	1.0000	1.0000	0.0000
nag_settlement_infantry_3	nag_effect_agent_cap_increase_prince_wight		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
nag_settlement_necrosphinx_1	nag_effect_unit_cap_necrosphinx_0		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
nag_settlement_scorpions_1	nag_effect_unit_cap_tomb_scorpion_0		faction_to_faction_own_unseen	2.0000	2.0000	0.0000
nag_settlement_ushabti_1	nag_effect_unit_cap_ushabti_0		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
nag_settlement_ushabti_2	nag_effect_unit_cap_ushabti_0		faction_to_faction_own_unseen	2.0000	2.0000	0.0000
nag_settlement_ushabti_2	nag_effect_unit_cap_ushabti_1		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
nag_settlement_warsphinx_1	nag_effect_unit_cap_khemrian_warsphinx_0		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
nag_settlement_spirit_2	nag_effect_unit_cap_cairn_wraiths		faction_to_faction_own_unseen	2.0000	2.0000	0.0000
nag_settlement_spirit_2	nag_effect_unit_cap_spectre_swarm		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
nag_settlement_spirit_3	nag_effect_unit_cap_cairn_wraiths		faction_to_faction_own_unseen	3.0000	3.0000	0.0000
nag_settlement_spirit_3	nag_effect_unit_cap_spectre_swarm		faction_to_faction_own_unseen	2.0000	2.0000	0.0000
nag_settlement_spirit_3	nag_effect_unit_cap_hexwraiths		faction_to_faction_own_unseen	2.0000	2.0000	0.0000
nag_settlement_spirit_3	nag_effect_unit_cap_carrion_riders		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
nag_settlement_spirit_4	nag_effect_unit_cap_cairn_wraiths		faction_to_faction_own_unseen	5.0000	5.0000	0.0000
nag_settlement_spirit_4	nag_effect_unit_cap_spectre_swarm		faction_to_faction_own_unseen	3.0000	3.0000	0.0000
nag_settlement_spirit_4	nag_effect_unit_cap_hexwraiths		faction_to_faction_own_unseen	4.0000	4.0000	0.0000
nag_settlement_spirit_4	nag_effect_unit_cap_carrion_riders		faction_to_faction_own_unseen	2.0000	2.0000	0.0000
nag_settlement_spirit_4	nag_effect_unit_cap_mortis_engine		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
nag_settlement_priest_1	wh_main_effect_force_stat_armour		building_to_force_own_provincewide_unseen	5.0000	5.0000	0.0000
nag_settlement_priest_1	nag_effect_agent_enable_recruitment_wizard_tmb		province_to_province_own_unseen	1.0000	1.0000	0.0000
nag_settlement_priest_1	nag_effect_agent_cap_increase_liche_priest		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
nag_settlement_priest_2	wh_main_effect_force_stat_armour		building_to_force_own_provincewide_unseen	10.0000	10.0000	0.0000
nag_settlement_priest_2	nag_effect_agent_enable_recruitment_wizard_tmb		province_to_province_own_unseen	1.0000	1.0000	0.0000
nag_settlement_priest_2	nag_effect_agent_enable_recruitment_special_wizard_tmb		province_to_province_own_unseen	1.0000	1.0000	0.0000
nag_settlement_priest_2	nag_effect_agent_cap_increase_liche_priest		faction_to_faction_own_unseen	2.0000	2.0000	0.0000
nag_resource_gemstones_1	wh_main_effect_economy_gdp_mining		building_to_building_own	300.0000	150.0000	0.0000
nag_resource_gemstones_1	wh_main_effect_region_resource_gem_production		building_to_building_own	16.0000	8.0000	0.0000
nag_resource_gemstones_1	nag_effect_resource_xp_rank_ethereal		province_to_force_own_provincewide	1.0000	1.0000	0.0000
nag_resource_gemstones_2	wh_main_effect_economy_gdp_mining		building_to_building_own	450.0000	225.0000	0.0000
nag_resource_gemstones_2	wh_main_effect_region_resource_gem_production		building_to_building_own	24.0000	12.0000	0.0000
nag_resource_gemstones_2	nag_effect_resource_xp_rank_ethereal		province_to_force_own_provincewide	2.0000	2.0000	0.0000
nag_resource_gemstones_3	nag_effect_resource_xp_rank_ethereal		province_to_force_own_provincewide	3.0000	3.0000	0.0000
nag_resource_gemstones_3	nag_effect_resource_upkeep_reduction_ethereal		region_to_force_own	-50.0000	-10.0000	0.0000
nag_resource_gemstones_3	nag_effect_agent_recruitment_xp_spy_archai		province_to_province_own_factionwide	1.0000	1.0000	0.0000
nag_resource_gemstones_3	wh_main_effect_economy_gdp_mining		building_to_building_own	600.0000	300.0000	0.0000
nag_resource_gemstones_3	wh_main_effect_region_resource_gem_production		building_to_building_own	32.0000	16.0000	0.0000
nag_resource_obsidian_1	wh_main_effect_economy_gdp_mining		building_to_building_own	100.0000	50.0000	0.0000
nag_resource_obsidian_1	wh_main_effect_region_resource_obsidian_production		building_to_building_own	16.0000	8.0000	0.0000
nag_resource_obsidian_1	nag_effect_resource_xp_rank_nagashizzar		province_to_force_own_provincewide	1.0000	1.0000	0.0000
nag_resource_obsidian_2	wh_main_effect_economy_gdp_mining		building_to_building_own	150.0000	75.0000	0.0000
nag_resource_obsidian_2	wh_main_effect_region_resource_obsidian_production		building_to_building_own	24.0000	12.0000	0.0000
nag_resource_obsidian_2	nag_effect_resource_xp_rank_nagashizzar		province_to_force_own_provincewide	2.0000	2.0000	0.0000
nag_resource_obsidian_3	wh_main_effect_economy_gdp_mining		building_to_building_own	200.0000	100.0000	0.0000
nag_resource_obsidian_3	wh_main_effect_region_resource_obsidian_production		building_to_building_own	32.0000	16.0000	0.0000
nag_resource_obsidian_3	nag_effect_resource_xp_rank_nagashizzar		province_to_force_own_provincewide	3.0000	3.0000	0.0000
nag_resource_obsidian_3	nag_effect_resource_upkeep_reduction_nagashizzar		region_to_force_own	-50.0000	-10.0000	0.0000
nag_resource_dyes_1	wh_main_effect_economy_gdp_mining		building_to_building_own	100.0000	50.0000	0.0000
nag_resource_dyes_1	wh_main_effect_region_resource_dyes_production		building_to_building_own	16.0000	8.0000	0.0000
nag_resource_dyes_1	nag_effect_resource_xp_rank_nehek		province_to_force_own_provincewide	1.0000	1.0000	0.0000
nag_resource_dyes_2	wh_main_effect_economy_gdp_mining		building_to_building_own	150.0000	75.0000	0.0000
nag_resource_dyes_2	wh_main_effect_region_resource_dyes_production		building_to_building_own	24.0000	12.0000	0.0000
nag_resource_dyes_2	nag_effect_resource_xp_rank_nehek		province_to_force_own_provincewide	2.0000	2.0000	0.0000
nag_resource_dyes_3	wh_main_effect_economy_gdp_mining		building_to_building_own	200.0000	100.0000	0.0000
nag_resource_dyes_3	wh_main_effect_region_resource_dyes_production		building_to_building_own	32.0000	16.0000	0.0000
nag_resource_dyes_3	nag_effect_resource_xp_rank_nehek		province_to_force_own_provincewide	3.0000	3.0000	0.0000
nag_resource_dyes_3	nag_effect_resource_upkeep_reduction_nehek		region_to_force_own	-50.0000	-10.0000	0.0000
nag_resource_furs_1	wh_main_effect_economy_gdp_mining		building_to_building_own	100.0000	50.0000	0.0000
nag_resource_furs_1	wh_main_effect_region_resource_furs_production		building_to_building_own	16.0000	8.0000	0.0000
nag_resource_furs_1	nag_effect_resource_xp_rank_beasts		province_to_force_own_provincewide	1.0000	1.0000	0.0000
nag_resource_furs_2	wh_main_effect_economy_gdp_mining		building_to_building_own	150.0000	75.0000	0.0000
nag_resource_furs_2	wh_main_effect_region_resource_furs_production		building_to_building_own	24.0000	12.0000	0.0000
nag_resource_furs_2	nag_effect_resource_xp_rank_beasts		province_to_force_own_provincewide	2.0000	2.0000	0.0000
nag_resource_furs_3	wh_main_effect_economy_gdp_mining		building_to_building_own	200.0000	100.0000	0.0000
nag_resource_furs_3	wh_main_effect_region_resource_furs_production		building_to_building_own	32.0000	16.0000	0.0000
nag_resource_furs_3	nag_effect_resource_xp_rank_beasts		province_to_force_own_provincewide	3.0000	3.0000	0.0000
nag_resource_furs_3	nag_effect_resource_upkeep_reduction_beasts		region_to_force_own	-50.0000	-10.0000	0.0000
nag_resource_gold_1	wh_main_effect_economy_gdp_mining		building_to_building_own	500.0000	300.0000	0.0000
nag_resource_gold_2	wh_main_effect_economy_gdp_mining		building_to_building_own	750.0000	450.0000	0.0000
nag_resource_gold_3	wh_main_effect_economy_gdp_mining		building_to_building_own	1000.0000	600.0000	0.0000
nag_resource_iron_1	wh_main_effect_economy_gdp_mining		building_to_building_own	100.0000	50.0000	0.0000
nag_resource_iron_1	wh_main_effect_region_resource_iron_production		building_to_building_own	16.0000	8.0000	0.0000
nag_resource_iron_1	nag_effect_resource_xp_rank_count		province_to_force_own_provincewide	1.0000	1.0000	0.0000
nag_resource_iron_2	wh_main_effect_economy_gdp_mining		building_to_building_own	150.0000	75.0000	0.0000
nag_resource_iron_2	wh_main_effect_region_resource_iron_production		building_to_building_own	24.0000	12.0000	0.0000
nag_resource_iron_2	nag_effect_resource_xp_rank_count		province_to_force_own_provincewide	2.0000	2.0000	0.0000
nag_resource_iron_3	wh_main_effect_economy_gdp_mining		building_to_building_own	200.0000	100.0000	0.0000
nag_resource_iron_3	wh_main_effect_region_resource_iron_production		building_to_building_own	32.0000	16.0000	0.0000
nag_resource_iron_3	nag_effect_resource_xp_rank_count		province_to_force_own_provincewide	3.0000	3.0000	0.0000
nag_resource_iron_3	nag_effect_resource_upkeep_reduction_count		region_to_force_own	-50.0000	-10.0000	0.0000
nag_resource_iron_3	nag_effect_agent_recruitment_xp_champion_wight_king_tomb_prince		province_to_province_own_factionwide	1.0000	1.0000	0.0000
nag_resource_iron_3	nag_effect_agent_recruitment_xp_champion_wight_king_tomb_prince_hidden		faction_to_force_own	1.0000	1.0000	0.0000
nag_resource_marble_1	wh_main_effect_economy_gdp_mining		building_to_building_own	100.0000	50.0000	0.0000
nag_resource_marble_1	wh_main_effect_region_resource_marble_production		building_to_building_own	16.0000	8.0000	0.0000
nag_resource_marble_1	nag_effect_resource_xp_rank_construct		province_to_force_own_provincewide	1.0000	1.0000	0.0000
nag_resource_marble_2	wh_main_effect_economy_gdp_mining		building_to_building_own	150.0000	75.0000	0.0000
nag_resource_marble_2	wh_main_effect_region_resource_marble_production		building_to_building_own	24.0000	12.0000	0.0000
nag_resource_marble_2	nag_effect_resource_xp_rank_construct		province_to_force_own_provincewide	2.0000	2.0000	0.0000
nag_resource_marble_3	wh_main_effect_economy_gdp_mining		building_to_building_own	200.0000	100.0000	0.0000
nag_resource_marble_3	wh_main_effect_region_resource_marble_production		building_to_building_own	32.0000	16.0000	0.0000
nag_resource_marble_3	nag_effect_resource_xp_rank_construct		province_to_force_own_provincewide	3.0000	3.0000	0.0000
nag_resource_marble_3	nag_effect_resource_upkeep_reduction_construct		region_to_force_own	-50.0000	-10.0000	0.0000
nag_resource_pottery_1	wh_main_effect_economy_gdp_mining		building_to_building_own	100.0000	50.0000	0.0000
nag_resource_pottery_1	wh_main_effect_region_resource_pottery_production		building_to_building_own	16.0000	8.0000	0.0000
nag_resource_pottery_2	wh_main_effect_economy_gdp_mining		building_to_building_own	150.0000	75.0000	0.0000
nag_resource_pottery_2	wh_main_effect_region_resource_pottery_production		building_to_building_own	24.0000	12.0000	0.0000
nag_resource_pottery_3	wh_main_effect_economy_gdp_mining		building_to_building_own	200.0000	100.0000	0.0000
nag_resource_pottery_3	wh_main_effect_region_resource_pottery_production		building_to_building_own	32.0000	16.0000	0.0000
nag_resource_pottery_3	nag_effect_agent_recruitment_xp_wizard_liche_priests		province_to_province_own_factionwide	1.0000	1.0000	0.0000
nag_resource_pottery_3	nag_effect_agent_recruitment_xp_wizard_liche_priests_hidden		faction_to_force_own	1.0000	1.0000	0.0000
nag_resource_salt_1	wh_main_effect_economy_gdp_mining		building_to_building_own	100.0000	50.0000	0.0000
nag_resource_salt_1	nag_effect_resource_xp_rank_zombie		province_to_force_own_provincewide	1.0000	1.0000	0.0000
nag_resource_salt_1	wh_main_effect_region_resource_salt_production		building_to_building_own	16.0000	8.0000	0.0000
nag_resource_salt_2	wh_main_effect_economy_gdp_mining		building_to_building_own	150.0000	75.0000	0.0000
nag_resource_salt_2	wh_main_effect_region_resource_salt_production		building_to_building_own	24.0000	12.0000	0.0000
nag_resource_salt_2	nag_effect_resource_xp_rank_zombie		province_to_force_own_provincewide	2.0000	2.0000	0.0000
nag_resource_salt_3	wh_main_effect_economy_gdp_mining		building_to_building_own	200.0000	100.0000	0.0000
nag_resource_salt_3	wh_main_effect_region_resource_salt_production		building_to_building_own	32.0000	16.0000	0.0000
nag_resource_salt_3	nag_effect_resource_xp_rank_zombie		province_to_force_own_provincewide	3.0000	3.0000	0.0000
nag_resource_salt_3	nag_effect_resource_upkeep_reduction_zombie		region_to_force_own	-50.0000	-10.0000	0.0000
nag_resource_timber_1	wh_main_effect_economy_gdp_mining		building_to_building_own	100.0000	50.0000	0.0000
nag_resource_timber_1	wh_main_effect_region_resource_timber_production		building_to_building_own	16.0000	8.0000	0.0000
nag_resource_timber_1	nag_effect_resource_xp_rank_coast		province_to_force_own_provincewide	1.0000	1.0000	0.0000
nag_resource_timber_2	wh_main_effect_economy_gdp_mining		building_to_building_own	150.0000	75.0000	0.0000
nag_resource_timber_2	wh_main_effect_region_resource_timber_production		building_to_building_own	24.0000	12.0000	0.0000
nag_resource_timber_2	nag_effect_resource_xp_rank_coast		province_to_force_own_provincewide	2.0000	2.0000	0.0000
nag_resource_timber_3	wh_main_effect_economy_gdp_mining		building_to_building_own	200.0000	100.0000	0.0000
nag_resource_timber_3	wh_main_effect_region_resource_timber_production		building_to_building_own	32.0000	16.0000	0.0000
nag_resource_timber_3	nag_effect_resource_xp_rank_coast		province_to_force_own_provincewide	3.0000	3.0000	0.0000
nag_resource_timber_3	nag_effect_resource_upkeep_reduction_coast		region_to_force_own	-50.0000	-10.0000	0.0000
nag_resource_timber_3	nag_effect_agent_recruitment_xp_engineer_gunnery_wight		province_to_province_own_factionwide	1.0000	1.0000	0.0000
nag_resource_timber_3	nag_effect_agent_recruitment_xp_engineer_gunnery_wight_hidden		faction_to_force_own	1.0000	1.0000	0.0000
nag_resource_wine_1	wh_main_effect_public_order_base		province_to_province_own_unseen	3.0000	2.0000	0.0000
nag_resource_wine_1	wh_main_effect_region_resource_wine_production		building_to_building_own	16.0000	8.0000	0.0000
nag_resource_wine_2	wh_main_effect_public_order_base		province_to_province_own_unseen	4.0000	2.0000	0.0000
nag_resource_wine_2	wh_main_effect_region_resource_wine_production		building_to_building_own	24.0000	12.0000	0.0000
nag_resource_wine_3	wh_main_effect_public_order_base		province_to_province_own_unseen	5.0000	3.0000	0.0000
nag_resource_wine_3	wh_main_effect_region_resource_wine_production		building_to_building_own	32.0000	16.0000	0.0000
nag_resource_wine_3	nag_effect_agent_recruitment_xp_dignitary_vampires		province_to_province_own_factionwide	1.0000	1.0000	0.0000
nag_resource_wine_3	nag_effect_agent_recruitment_xp_dignitary_vampires_hidden		faction_to_force_own	1.0000	1.0000	0.0000
nag_resource_animals_1	wh_main_effect_region_resource_animals_production		building_to_building_own	10.0000	5.0000	0.0000
nag_resource_medicine_1	wh_main_effect_region_resource_medicine_production		building_to_building_own	10.0000	5.0000	0.0000
