building	effect	context_requirement	effect_scope	value	value_damaged	value_ruined
rhox_nagash_special_college_of_magic_vampires	wh_main_effect_agent_recruitment_xp_wizard_vampire_counts		faction_to_province_own	3.0000	3.0000	0.0000
rhox_nagash_special_college_of_magic_vampires	wh_main_effect_technology_research_points		faction_to_faction_own_unseen	12.0000	6.0000	0.0000
rhox_nagash_special_blood_keep	wh2_main_effect_building_unit_recruitment_duration_vmp_bloodknights		region_to_province_own_unseen	-1.0000	-1.0000	0.0000
rhox_nagash_special_blood_keep	wh2_main_effect_force_stat_leadership_blood_knights		faction_to_force_own	10.0000	5.0000	0.0000
rhox_nagash_special_blood_keep	wh2_main_effect_tech_recruitment_cost_reduction_blood_knights		faction_to_force_own	-5.0000	-5.0000	0.0000
rhox_nagash_special_blood_keep	wh2_main_effect_tech_unit_xp_levels_blood_knights		province_to_province_own_unseen	3.0000	2.0000	0.0000
rhox_nagash_special_blood_keep	wh2_main_effect_tech_upkeep_reduction_blood_knights		province_to_province_own_unseen	-30.0000	-15.0000	0.0000
rhox_nagash_special_blood_keep	wh_main_effect_agent_enable_recruitment_dignitary_vampire_counts		province_to_province_own_unseen	1.0000	1.0000	0.0000
rhox_nagash_special_blood_keep	wh_main_effect_agent_recruitment_xp_dignitary_vampire_counts		province_to_province_own_factionwide	1.0000	1.0000	0.0000
rhox_nagash_special_blood_keep	wh_main_effect_building_vampiric_mercenary_replenishment_blood_knights		faction_to_faction_own	3.0000	0.0000	0.0000
rhox_nagash_special_blood_keep	wh_main_effect_economy_gdp_mod_all		province_to_region_own	5.0000	5.0000	0.0000
rhox_nagash_special_blood_keep	wh_main_effect_public_order_base		province_to_province_own_unseen	8.0000	4.0000	0.0000
rhox_nagash_special_castle_drachenfels	wh3_main_effect_corruption_vampiric_buildings		region_to_region_own	5.0000	5.0000	0.0000
rhox_nagash_special_castle_drachenfels	wh_main_effect_agent_cap_increase_wizard_necromancer		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
rhox_nagash_special_castle_drachenfels	wh_main_effect_agent_enable_recruitment_wizard_vampire_counts		province_to_province_own_unseen	1.0000	1.0000	0.0000
rhox_nagash_special_castle_drachenfels	wh_main_effect_agent_recruitment_xp_wizard_vampire_counts		faction_to_province_own	2.0000	2.0000	0.0000
rhox_nagash_special_castle_drachenfels	wh_main_effect_public_order_base		province_to_province_own_unseen	8.0000	2.0000	0.0000
rhox_nagash_special_castle_drachenfels	wh_main_effect_technology_research_points		faction_to_faction_own_unseen	10.0000	6.0000	0.0000
rhox_nagash_special_castle_drachenfels	wh_main_faction_xp_increase_generals		province_to_province_own_factionwide	2.0000	1.0000	0.0000
rhox_nagash_special_castle_drachenfels	wh_main_faction_xp_increase_generals_hidden		faction_to_force_own	2.0000	1.0000	0.0000
rhox_nagash_special_mousillon_merovech	wh3_main_effect_corruption_vampiric_buildings		region_to_region_own	5.0000	3.0000	0.0000
rhox_nagash_special_mousillon_merovech	wh_main_effect_agent_cap_increase_champion_wight_kings		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
rhox_nagash_special_mousillon_merovech	wh_main_effect_agent_enable_recruitment_champion_vampire_counts		province_to_province_own_unseen	1.0000	1.0000	0.0000
rhox_nagash_special_mousillon_merovech	wh_main_effect_agent_recruitment_xp_champion_vampire_counts		faction_to_province_own_factionwide	3.0000	2.0000	0.0000
rhox_nagash_special_mousillon_merovech	wh_main_effect_public_order_base		province_to_province_own_unseen	10.0000	5.0000	0.0000
rhox_nagash_special_mousillon_merovech	wh_main_effect_settlement_walls	WallEffect	region_to_region_own	1.0000	1.0000	1.0000
rhox_nagash_special_mousillon_merovech	wh_main_effect_tech_unit_xp_levels_graveguard_black_knights		faction_to_province_own	2.0000	1.0000	0.0000
rhox_nagash_special_mousillon_merovech	wh_main_effect_tech_upkeep_reduction_black_knights_grave_guard		faction_to_force_own	-5.0000	-5.0000	0.0000
rhox_nagash_special_mousillon_merovech	wh_main_faction_xp_increase_generals		province_to_province_own_factionwide	1.0000	1.0000	0.0000
rhox_nagash_special_mousillon_merovech	wh_main_faction_xp_increase_generals_hidden		faction_to_force_own	1.0000	1.0000	0.0000
rhox_nagash_special_ghrond_convent_of_sorcery_vmp	wh3_main_effect_winds_of_magic_pool_cap		faction_to_force_own	6.0000	3.0000	0.0000
rhox_nagash_special_ghrond_convent_of_sorcery_vmp	wh_main_effect_agent_cap_increase_wizard_necromancer		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
rhox_nagash_special_ghrond_convent_of_sorcery_vmp	wh_main_effect_agent_enable_recruitment_wizard_vampire_counts		province_to_province_own_unseen	1.0000	1.0000	0.0000
rhox_nagash_special_ghrond_convent_of_sorcery_vmp	wh_main_effect_agent_recruitment_xp_wizard_vampire_counts		province_to_province_own_unseen	4.0000	3.0000	0.0000
rhox_nagash_special_ghrond_convent_of_sorcery_vmp	wh_main_effect_technology_research_points		faction_to_faction_own_unseen	12.0000	6.0000	0.0000
rhox_nagash_special_ogham_stones_1	wh3_main_effect_winds_of_magic_pool_cap		building_to_force_own_factionwide	10.0000	0.0000	0.0000
rhox_nagash_special_ogham_stones_1	wh_main_effect_economy_gdp_mod_all		province_to_region_own	5.0000	2.0000	0.0000
rhox_nagash_special_ogham_stones_1	wh_main_effect_public_order_base		province_to_province_own_unseen	2.0000	0.0000	0.0000
rhox_nagash_special_ogham_stones_2	wh3_main_effect_winds_of_magic_pool_cap		building_to_force_own_factionwide	20.0000	0.0000	0.0000
rhox_nagash_special_ogham_stones_2	wh_main_effect_economy_gdp_mod_all		province_to_region_own	10.0000	5.0000	0.0000
rhox_nagash_special_ogham_stones_2	wh_main_effect_public_order_base		province_to_province_own_unseen	9.0000	0.0000	0.0000
rhox_nagash_special_standing_stones_others	wh3_main_effect_force_stat_melee_attack_vs_men_dwarfs_elves		building_to_force_own_factionwide	4.0000	2.0000	0.0000
rhox_nagash_special_standing_stones_others	wh_main_effect_province_growth_building		region_to_province_own_unseen	20.0000	15.0000	0.0000
rhox_nagash_special_standing_stones_others	wh_main_effect_technology_research_points		faction_to_faction_own_unseen	10.0000	5.0000	0.0000
wh2_main_special_drakenhof_court	nag_effect_agent_recruitment_xp_dignitary_vampires_hidden	IsNagash	faction_to_force_own_unseen	2.0000	1.0000	0.0000
wh2_main_special_altar_of_ultimate_darkness_vmp	nag_effect_agent_recruitment_xp_dignitary_vampires_hidden	IsNagash	faction_to_force_own_unseen	1.0000	1.0000	0.0000
wh2_main_special_altar_of_ultimate_darkness_vmp	nag_effect_agent_recruitment_xp_wizard_liche_priests_hidden	IsNagash	faction_to_force_own_unseen	1.0000	1.0000	0.0000
rhox_nagash_special_college_of_magic_vampires	nag_effect_agent_recruitment_xp_dignitary_vampires_hidden		faction_to_force_own_unseen	2.0000	2.0000	0.0000
rhox_nagash_special_college_of_magic_vampires	nag_effect_agent_recruitment_xp_wizard_liche_priests_hidden		faction_to_force_own_unseen	3.0000	3.0000	0.0000
rhox_nagash_special_blood_keep	nag_effect_agent_recruitment_xp_dignitary_vampires_hidden		faction_to_force_own_unseen	1.0000	1.0000	0.0000
rhox_nagash_special_castle_drachenfels	nag_effect_agent_recruitment_xp_wizard_liche_priests_hidden		faction_to_force_own_unseen	2.0000	2.0000	0.0000
rhox_nagash_special_mousillon_merovech	nag_effect_agent_recruitment_xp_champion_tomb_prince_hidden		faction_to_force_own_unseen	3.0000	2.0000	0.0000
