id	building_level	unit_group
2206430	nag_outpost_special_lahmia_3	nag_vanilla_tmb_inf_skeleton_archers_0
2206431	nag_outpost_special_lahmia_3	nag_vanilla_tmb_inf_skeleton_spearmen_0
2206432	nag_outpost_special_lahmia_3	nag_vanilla_tmb_inf_skeleton_spearmen_0
2206433	nag_outpost_special_lahmia_3	nag_vanilla_tmb_inf_skeleton_warriors_0
2206434	nag_outpost_special_lahmia_3	nag_vanilla_tmb_inf_skeleton_warriors_0
2206435	nag_outpost_special_lahmia_3	nag_vanilla_tmb_inf_skeleton_warriors_0
2206436	nag_outpost_special_lahmia_3	nag_vanilla_tmb_inf_skeleton_warriors_0
2206437	nag_outpost_special_lahmia_3	nag_vanilla_vmp_inf_crypt_ghouls
2206438	nag_outpost_special_lahmia_3	nag_vanilla_vmp_inf_crypt_ghouls
2206439	nag_outpost_special_lahmia_3	nag_vanilla_vmp_inf_crypt_ghouls
2206440	nag_outpost_special_lahmia_3	nag_vanilla_vmp_inf_crypt_ghouls
2206441	nag_outpost_special_lahmia_3	nag_bone_thrower
2206442	nag_outpost_special_lahmia_3	nag_bone_thrower
2206443	nag_outpost_special_lahmia_3	nag_vanilla_tmb_mon_ushabti_0
2206444	nag_outpost_special_lahmia_3	nag_vanilla_tmb_mon_ushabti_0
2206445	nag_outpost_special_lahmia_4	nag_vanilla_tmb_inf_tomb_guard_0
2206446	nag_outpost_special_lahmia_4	nag_vanilla_tmb_inf_tomb_guard_0
2206447	nag_outpost_special_lahmia_4	nag_vanilla_tmb_inf_tomb_guard_1
2206448	nag_outpost_special_lahmia_4	nag_vanilla_tmb_inf_tomb_guard_1
2206449	nag_outpost_special_lahmia_4	nag_bone_golems
2206450	nag_outpost_special_lahmia_4	nag_vanilla_tmb_inf_skeleton_archers_0
2206451	nag_outpost_special_lahmia_4	nag_vanilla_tmb_inf_skeleton_archers_0
2206452	nag_outpost_special_lahmia_4	nag_vanilla_tmb_inf_skeleton_spearmen_0
2206453	nag_outpost_special_lahmia_4	nag_vanilla_tmb_inf_skeleton_spearmen_0
2206454	nag_outpost_special_lahmia_4	nag_vanilla_tmb_inf_skeleton_warriors_0
2206455	nag_outpost_special_lahmia_4	nag_vanilla_tmb_inf_skeleton_warriors_0
2206456	nag_outpost_special_lahmia_4	nag_vanilla_vmp_inf_crypt_ghouls
2206457	nag_outpost_special_lahmia_4	nag_vanilla_vmp_inf_crypt_ghouls
2206458	nag_outpost_special_lahmia_4	nag_vanilla_vmp_inf_crypt_ghouls
2206459	nag_outpost_special_lahmia_4	nag_vanilla_vmp_inf_crypt_ghouls
2206460	nag_outpost_special_lahmia_4	nag_bone_thrower
2206461	nag_outpost_special_lahmia_4	nag_bone_thrower
2206462	nag_outpost_special_lahmia_4	nag_vanilla_tmb_mon_ushabti_0
2206463	nag_outpost_special_lahmia_4	nag_vanilla_tmb_mon_ushabti_0
2206464	nag_outpost_special_lahmia_4	nag_vanilla_tmb_mon_ushabti_1
2206465	nag_outpost_special_lahmia_5	nag_vanilla_tmb_inf_tomb_guard_0
2206466	nag_outpost_special_lahmia_5	nag_vanilla_tmb_inf_tomb_guard_0
2206467	nag_outpost_special_lahmia_5	nag_vanilla_tmb_inf_tomb_guard_1
2206468	nag_outpost_special_lahmia_5	nag_vanilla_tmb_inf_tomb_guard_1
2206469	nag_outpost_special_lahmia_5	nag_bone_golems
2206470	nag_outpost_special_lahmia_5	nag_bone_golems
2206471	nag_outpost_special_lahmia_5	nag_vanilla_tmb_inf_skeleton_archers_0
2206472	nag_outpost_special_lahmia_5	nag_vanilla_tmb_inf_skeleton_archers_0
2206473	nag_outpost_special_lahmia_5	nag_vanilla_tmb_inf_skeleton_spearmen_0
2206474	nag_outpost_special_lahmia_5	nag_vanilla_tmb_inf_skeleton_spearmen_0
2206475	nag_outpost_special_lahmia_5	nag_vanilla_tmb_inf_skeleton_warriors_0
2206476	nag_outpost_special_lahmia_5	nag_vanilla_tmb_inf_skeleton_warriors_0
2206477	nag_outpost_special_lahmia_5	nag_vanilla_vmp_cav_blood_knights_0
2206478	nag_outpost_special_lahmia_5	nag_vanilla_vmp_cav_blood_knights_0
2206479	nag_outpost_special_lahmia_5	nag_bone_thrower
2206480	nag_outpost_special_lahmia_5	nag_bone_thrower
2206481	nag_outpost_special_lahmia_5	nag_vanilla_tmb_mon_ushabti_0
2206482	nag_outpost_special_lahmia_5	nag_vanilla_tmb_mon_ushabti_1
2206483	nag_outpost_special_lahmia_5	nag_vanilla_tmb_mon_ushabti_1
2206484	nag_outpost_special_lahmia_5	nag_morghasts
