id	building_level	unit_group
2106275	nag_outpost_secondary_main_1	nag_vanilla_tmb_inf_skeleton_archers_0
2106276	nag_outpost_secondary_main_1	nag_vanilla_tmb_inf_skeleton_spearmen_0
2106277	nag_outpost_secondary_main_1	nag_vanilla_tmb_inf_skeleton_spearmen_0
2106278	nag_outpost_secondary_main_1	nag_vanilla_tmb_inf_skeleton_warriors_0
2106279	nag_outpost_secondary_main_1	nag_vanilla_tmb_inf_skeleton_warriors_0
2106280	nag_outpost_secondary_main_1	nag_vanilla_vmp_inf_cairn_wraiths
2106281	nag_outpost_secondary_main_coast_1	nag_bone_golems
2106282	nag_outpost_secondary_main_coast_1	nag_vanilla_tmb_inf_skeleton_archers_0
2106283	nag_outpost_secondary_main_coast_1	nag_vanilla_tmb_inf_skeleton_archers_0
2106284	nag_outpost_secondary_main_coast_1	nag_vanilla_tmb_inf_skeleton_spearmen_0
2106285	nag_outpost_secondary_main_coast_1	nag_vanilla_tmb_inf_skeleton_spearmen_0
2106286	nag_outpost_secondary_main_coast_1	nag_vanilla_tmb_inf_skeleton_warriors_0
2106287	nag_outpost_secondary_main_coast_1	nag_vanilla_tmb_inf_skeleton_warriors_0
2106288	nag_outpost_secondary_main_coast_1	nag_vanilla_vmp_inf_cairn_wraiths
2106289	nag_outpostnorsca_secondary_main_1	nag_bone_golems
2106290	nag_outpostnorsca_secondary_main_1	nag_vanilla_tmb_inf_skeleton_archers_0
2106291	nag_outpostnorsca_secondary_main_1	nag_vanilla_tmb_inf_skeleton_archers_0
2106292	nag_outpostnorsca_secondary_main_1	nag_vanilla_tmb_inf_skeleton_spearmen_0
2106293	nag_outpostnorsca_secondary_main_1	nag_vanilla_tmb_inf_skeleton_spearmen_0
2106294	nag_outpostnorsca_secondary_main_1	nag_vanilla_tmb_inf_skeleton_warriors_0
2106295	nag_outpostnorsca_secondary_main_1	nag_vanilla_tmb_inf_skeleton_warriors_0
2106296	nag_outpostnorsca_secondary_main_1	nag_vanilla_vmp_inf_cairn_wraiths
2106297	nag_outpostnorsca_secondary_main_coast_1	nag_bone_golems
2106298	nag_outpostnorsca_secondary_main_coast_1	nag_vanilla_tmb_inf_skeleton_archers_0
2106299	nag_outpostnorsca_secondary_main_coast_1	nag_vanilla_tmb_inf_skeleton_archers_0
2106300	nag_outpostnorsca_secondary_main_coast_1	nag_vanilla_tmb_inf_skeleton_spearmen_0
2106301	nag_outpostnorsca_secondary_main_coast_1	nag_vanilla_tmb_inf_skeleton_spearmen_0
2106302	nag_outpostnorsca_secondary_main_coast_1	nag_vanilla_tmb_inf_skeleton_warriors_0
2106303	nag_outpostnorsca_secondary_main_coast_1	nag_vanilla_tmb_inf_skeleton_warriors_0
2106304	nag_outpostnorsca_secondary_main_coast_1	nag_vanilla_vmp_inf_cairn_wraiths
2106305	nag_outpost_secondary_fields_1	nag_vanilla_vmp_inf_crypt_ghouls
2106306	nag_outpost_secondary_fields_1	nag_vanilla_vmp_inf_crypt_ghouls
2106307	nag_outpost_secondary_fields_1	nag_vanilla_vmp_inf_crypt_ghouls
2106308	nag_outpost_secondary_fields_1	nag_vanilla_vmp_inf_crypt_ghouls
