id	building_level	unit_group
2106276	nag_outpost_secondary_fields_1	nag_vanilla_vmp_inf_crypt_ghouls
2106277	nag_outpost_landmark_dragon_isle_port_1	nag_vanilla_cst_mon_bloated_corpse_0
2106278	nag_outpost_landmark_dragon_isle_port_1	nag_vanilla_cst_mon_bloated_corpse_0
2106279	nag_outpost_landmark_lothern_port_1	nag_vanilla_cst_mon_bloated_corpse_0
2106280	nag_outpost_landmark_lothern_port_1	nag_vanilla_cst_mon_bloated_corpse_0
2106281	nag_outpost_landmark_erengrad_port_1	nag_vanilla_cst_mon_bloated_corpse_0
2106282	nag_outpost_landmark_erengrad_port_1	nag_vanilla_cst_mon_bloated_corpse_0
2106283	nag_outpost_landmark_marienburg_port_1	nag_vanilla_cst_mon_bloated_corpse_0
2106284	nag_outpost_landmark_marienburg_port_1	nag_vanilla_cst_mon_bloated_corpse_0
2106285	nag_outpost_landmark_albion_port_1	nag_vanilla_cst_mon_bloated_corpse_0
2106286	nag_outpost_landmark_albion_port_1	nag_vanilla_cst_mon_bloated_corpse_0
2106287	nag_outpost_landmark_copher_port_1	nag_vanilla_cst_mon_bloated_corpse_0
2106288	nag_outpost_landmark_copher_port_1	nag_vanilla_cst_mon_bloated_corpse_0
2106289	nag_outpost_landmark_bordeleaux_port_1	nag_vanilla_cst_mon_bloated_corpse_0
2106290	nag_outpost_landmark_bordeleaux_port_1	nag_vanilla_cst_mon_bloated_corpse_0
2106291	nag_outpost_special_lahmia_4	nag_vanilla_vmp_cav_blood_knights_0
2106292	nag_outpost_special_lahmia_4	nag_vanilla_vmp_cav_blood_knights_0
2106293	nag_outpost_special_lahmia_5	nag_vanilla_vmp_cav_blood_knights_0
2106294	nag_outpost_special_lahmia_5	nag_vanilla_vmp_cav_blood_knights_0
2106295	nag_outpost_special_khemri_3	nag_carrion_riders
2106296	nag_outpost_special_khemri_3	nag_carrion_riders
2106297	nag_outpost_special_khemri_4	nag_carrion_riders
2106298	nag_outpost_special_khemri_4	nag_carrion_riders
2106299	nag_outpost_special_khemri_4	nag_vanilla_tmb_mon_khemrian_warsphinx_0
2106300	nag_outpost_special_khemri_4	nag_vanilla_tmb_mon_necrosphinx_0
2106301	nag_outpost_special_khemri_5	nag_carrion_riders
2106302	nag_outpost_special_khemri_5	nag_carrion_riders
2106303	nag_outpost_special_khemri_5	nag_vanilla_tmb_mon_khemrian_warsphinx_0
2106304	nag_outpost_special_khemri_5	nag_vanilla_tmb_mon_necrosphinx_0
2106305	nag_outpost_special_awakening_2	nag_vanilla_cst_art_carronade
2106306	nag_outpost_special_awakening_2	nag_vanilla_cst_art_carronade
2106307	nag_outpost_special_awakening_3	nag_vanilla_cst_art_carronade
2106308	nag_outpost_special_awakening_3	nag_vanilla_cst_art_carronade
2106309	nag_outpost_special_awakening_3	nag_vanilla_cst_mon_necrofex_colossus_0
2106310	nag_outpost_special_awakening_4	nag_vanilla_cst_art_carronade
2106311	nag_outpost_special_awakening_4	nag_vanilla_cst_art_carronade
2106312	nag_outpost_special_awakening_4	nag_vanilla_cst_mon_necrofex_colossus_0
2106313	nag_outpost_special_awakening_4	nag_vanilla_cst_inf_depth_guard_0
2106314	nag_outpost_special_awakening_4	nag_vanilla_cst_inf_depth_guard_0
2106315	nag_outpost_special_awakening_5	nag_vanilla_cst_art_carronade
2106316	nag_outpost_special_awakening_5	nag_vanilla_cst_art_carronade
2106317	nag_outpost_special_awakening_5	nag_vanilla_cst_mon_necrofex_colossus_0
2106318	nag_outpost_special_awakening_5	nag_vanilla_cst_inf_depth_guard_0
2106319	nag_outpost_special_awakening_5	nag_vanilla_cst_inf_depth_guard_0
2106320	nag_outpost_special_nagashizzar_5	nag_morghasts
2106321	nag_outpost_special_nagashizzar_5	nag_morghasts
2106322	nag_outpost_special_mourkain_3	nag_revenants
2106323	nag_outpost_special_mourkain_3	nag_revenants
2106324	nag_outpost_special_mourkain_4	nag_revenants
2106325	nag_outpost_special_mourkain_4	nag_revenants
2106326	nag_outpost_special_mourkain_5	nag_revenants
2106327	nag_outpost_special_mourkain_5	nag_revenants
2106328	nag_outpost_special_mourkain_5	nag_morghasts
