id	mission_key	option_key	value	target
967226302	nag_eliminate_character_in_battle_high_rank_grn	CND_CULTURE	mixer_nag_nagash	default
967226316	nag_eliminate_character_in_battle_high_rank_hef	CND_CULTURE	mixer_nag_nagash	default
967226317	nag_eliminate_character_in_battle_high_rank_hef	META_OPTION_SET	mis_eliminate_character_in_battle_high_rank_hef	default
967226336	nag_eliminate_character_in_battle_high_rank_lzd	META_OPTION_SET	mis_eliminate_character_in_battle_high_rank_lzd	default
967226345	nag_eliminate_character_in_battle_high_rank_lzd	CND_CULTURE	mixer_nag_nagash	default
967226361	nag_eliminate_character_in_battle_high_rank_skv	META_OPTION_SET	mis_eliminate_character_in_battle_high_rank_skv	default
967226372	nag_eliminate_character_in_battle_high_rank_skv	CND_CULTURE	mixer_nag_nagash	default
967226381	nag_eliminate_character_in_battle_high_rank_tmb	META_OPTION_SET	mis_eliminate_character_in_battle_high_rank_tmb	default
967226385	nag_eliminate_character_in_battle_high_rank_tmb	CND_CULTURE	mixer_nag_nagash	default
967226407	nag_eliminate_character_in_battle_high_rank_vmp	META_OPTION_SET	mis_eliminate_character_in_battle_high_rank_vmp	default
967226422	nag_eliminate_character_in_battle_high_rank_vmp	CND_CULTURE	mixer_nag_nagash	default
967226431	nag_eliminate_character_in_battle_high_rank_wef	CND_CULTURE	mixer_nag_nagash	default
967226437	nag_eliminate_character_in_battle_high_rank_wef	META_OPTION_SET	mis_eliminate_character_in_battle_high_rank_wef	default
967226453	nag_engage_force_army_brt	CND_CULTURE	mixer_nag_nagash	default
967226466	nag_engage_force_army_brt	META_OPTION_SET	mis_engage_force_army_brt	default
967226467	nag_engage_force_army_bst	CND_CULTURE	mixer_nag_nagash	default
967226484	nag_engage_force_army_bst	META_OPTION_SET	mis_engage_force_army_bst	default
967226504	nag_engage_force_army_chs	CND_CULTURE	mixer_nag_nagash	default
967226506	nag_engage_force_army_chs	META_OPTION_SET	mis_engage_force_army_chs	default
967226523	nag_engage_force_army_def	META_OPTION_SET	mis_engage_force_army_def	default
967226530	nag_engage_force_army_def	CND_CULTURE	mixer_nag_nagash	default
967226535	nag_engage_force_army_dwf	CND_CULTURE	mixer_nag_nagash	default
967226544	nag_engage_force_army_dwf	META_OPTION_SET	mis_engage_force_army_dwf	default
967226565	nag_engage_force_army_emp	CND_CULTURE	mixer_nag_nagash	default
967226568	nag_engage_force_army_emp	META_OPTION_SET	mis_engage_force_army_emp	default
967226581	nag_engage_force_army_grn	CND_CULTURE	mixer_nag_nagash	default
967226586	nag_engage_force_army_grn	META_OPTION_SET	mis_engage_force_army_grn	default
967226602	nag_engage_force_army_hef	CND_CULTURE	mixer_nag_nagash	default
967226610	nag_engage_force_army_hef	META_OPTION_SET	mis_engage_force_army_hef	default
967226630	nag_engage_force_army_invading_brt	META_OPTION_SET	mis_engage_force_army_invading_brt	default
967226634	nag_engage_force_army_invading_brt	CND_CULTURE	mixer_nag_nagash	default
967226648	nag_engage_force_army_invading_bst	META_OPTION_SET	mis_engage_force_army_invading_bst	default
967226652	nag_engage_force_army_invading_bst	CND_CULTURE	mixer_nag_nagash	default
967226661	nag_engage_force_army_invading_chs	META_OPTION_SET	mis_engage_force_army_invading_chs	default
967226666	nag_engage_force_army_invading_chs	CND_CULTURE	mixer_nag_nagash	default
967226684	nag_engage_force_army_invading_def	CND_CULTURE	mixer_nag_nagash	default
967226687	nag_engage_force_army_invading_def	META_OPTION_SET	mis_engage_force_army_invading_def	default
967226714	nag_engage_force_army_invading_dwf	CND_CULTURE	mixer_nag_nagash	default
967226718	nag_engage_force_army_invading_dwf	META_OPTION_SET	mis_engage_force_army_invading_dwf	default
967226727	nag_engage_force_army_invading_emp	META_OPTION_SET	mis_engage_force_army_invading_emp	default
967226741	nag_engage_force_army_invading_emp	CND_CULTURE	mixer_nag_nagash	default
967226748	nag_engage_force_army_invading_grn	CND_CULTURE	mixer_nag_nagash	default
967226758	nag_engage_force_army_invading_grn	META_OPTION_SET	mis_engage_force_army_invading_grn	default
967226765	nag_engage_force_army_invading_hef	META_OPTION_SET	mis_engage_force_army_invading_hef	default
967226770	nag_engage_force_army_invading_hef	CND_CULTURE	mixer_nag_nagash	default
967226797	nag_engage_force_army_invading_lzd	CND_CULTURE	mixer_nag_nagash	default
967226800	nag_engage_force_army_invading_lzd	META_OPTION_SET	mis_engage_force_army_invading_lzd	default
967226807	nag_engage_force_army_invading_skv	META_OPTION_SET	mis_engage_force_army_invading_skv	default
967226822	nag_engage_force_army_invading_skv	CND_CULTURE	mixer_nag_nagash	default
967226832	nag_engage_force_army_invading_tmb	META_OPTION_SET	mis_engage_force_army_invading_tmb	default
967226839	nag_engage_force_army_invading_tmb	CND_CULTURE	mixer_nag_nagash	default
967226851	nag_engage_force_army_invading_vmp	META_OPTION_SET	mis_engage_force_army_invading_vmp	default
967226862	nag_engage_force_army_invading_vmp	CND_CULTURE	mixer_nag_nagash	default
967226871	nag_engage_force_army_invading_wef	META_OPTION_SET	mis_engage_force_army_invading_wef	default
967226877	nag_engage_force_army_invading_wef	CND_CULTURE	mixer_nag_nagash	default
967226891	nag_make_alliance_0	GEN_CND_SUBCULTURE	mixer_nag_nagash	default
967226895	nag_make_alliance_0	CND_CULTURE	mixer_nag_nagash	default
967226909	nag_make_alliance_0	META_OPTION_SET	mis_make_alliance	default
967226919	nag_raid_region_brt	CND_CULTURE	mixer_nag_nagash	default
967226927	nag_raid_region_brt	META_OPTION_SET	mis_raid_region_brt	default
967226930	nag_raid_region_def	CND_CULTURE	mixer_nag_nagash	default
967226940	nag_raid_region_def	META_OPTION_SET	mis_raid_region_def	default
967226958	nag_raid_region_dwf	CND_CULTURE	mixer_nag_nagash	default
967226968	nag_raid_region_dwf	META_OPTION_SET	mis_raid_region_dwf	default
967226974	nag_raid_region_emp	CND_CULTURE	mixer_nag_nagash	default
967226983	nag_raid_region_emp	META_OPTION_SET	mis_raid_region_emp	default
967227001	nag_raid_region_grn	CND_CULTURE	mixer_nag_nagash	default
967227005	nag_raid_region_grn	META_OPTION_SET	mis_raid_region_grn	default
967227026	nag_raid_region_hef	CND_CULTURE	mixer_nag_nagash	default
967227028	nag_raid_region_hef	META_OPTION_SET	mis_raid_region_hef	default
967227037	nag_raid_region_lzd	META_OPTION_SET	mis_raid_region_lzd	default
967227046	nag_raid_region_lzd	CND_CULTURE	mixer_nag_nagash	default
967227059	nag_raid_region_skv	CND_CULTURE	mixer_nag_nagash	default
967227069	nag_raid_region_skv	META_OPTION_SET	mis_raid_region_skv	default
967227079	nag_raid_region_tmb	META_OPTION_SET	mis_raid_region_tmb	default
967227085	nag_raid_region_tmb	CND_CULTURE	mixer_nag_nagash	default
967227095	nag_raid_region_vmp	CND_CULTURE	mixer_nag_nagash	default
967227103	nag_raid_region_vmp	META_OPTION_SET	mis_raid_region_vmp	default
967227113	nag_raid_region_wef	CND_CULTURE	mixer_nag_nagash	default
967227121	nag_raid_region_wef	META_OPTION_SET	mis_raid_region_wef	default
967227138	nag_raise_force_army	CND_CULTURE	mixer_nag_nagash	default
967227139	nag_raise_force_army	META_OPTION_SET	mis_raise_force_army	default
967227156	nag_raze_sack_settlement_brt	META_OPTION_SET	mis_raze_sack_settlement_brt	default
967227168	nag_raze_sack_settlement_brt	CND_CULTURE	mixer_nag_nagash	default
967227171	nag_raze_sack_settlement_def	CND_CULTURE	mixer_nag_nagash	default
967227177	nag_raze_sack_settlement_def	META_OPTION_SET	mis_raze_sack_settlement_def	default
967227194	nag_raze_sack_settlement_dwf	CND_CULTURE	mixer_nag_nagash	default
967227199	nag_raze_sack_settlement_dwf	META_OPTION_SET	mis_raze_sack_settlement_dwf	default
967227225	nag_raze_sack_settlement_emp	META_OPTION_SET	mis_raze_sack_settlement_emp	default
967227229	nag_raze_sack_settlement_emp	CND_CULTURE	mixer_nag_nagash	default
967227235	nag_raze_sack_settlement_grn	META_OPTION_SET	mis_raze_sack_settlement_grn	default
967227247	nag_raze_sack_settlement_grn	CND_CULTURE	mixer_nag_nagash	default
967227258	nag_raze_sack_settlement_hef	CND_CULTURE	mixer_nag_nagash	default
967227271	nag_raze_sack_settlement_hef	META_OPTION_SET	mis_raze_sack_settlement_hef	default
967227287	nag_raze_sack_settlement_lzd	META_OPTION_SET	mis_raze_sack_settlement_lzd	default
967227291	nag_raze_sack_settlement_lzd	CND_CULTURE	mixer_nag_nagash	default
967227297	nag_raze_sack_settlement_skv	META_OPTION_SET	mis_raze_sack_settlement_skv	default
967227308	nag_raze_sack_settlement_skv	CND_CULTURE	mixer_nag_nagash	default
967227319	nag_raze_sack_settlement_tmb	META_OPTION_SET	mis_raze_sack_settlement_tmb	default
967227336	nag_raze_sack_settlement_tmb	CND_CULTURE	mixer_nag_nagash	default
967227351	nag_raze_sack_settlement_vmp	META_OPTION_SET	mis_raze_sack_settlement_vmp	default
967227356	nag_raze_sack_settlement_vmp	CND_CULTURE	mixer_nag_nagash	default
967227363	nag_raze_sack_settlement_wef	CND_CULTURE	mixer_nag_nagash	default
967227366	nag_raze_sack_settlement_wef	META_OPTION_SET	mis_raze_sack_settlement_wef	default
967227389	nag_recruit_agent_champion	CND_CULTURE	mixer_nag_nagash	default
967227407	nag_recruit_agent_engineer	CND_CULTURE	mixer_nag_nagash	default
967227415	nag_recruit_agent_wizard	CND_CULTURE	mixer_nag_nagash	default
967227432	nag_recruit_agent_dignitary	CND_CULTURE	mixer_nag_nagash	default
967227449	nag_recruit_agent_spy	CND_CULTURE	mixer_nag_nagash	default
967227466	nag_recruit_unit_land_artillery	META_OPTION_SET	mis_recruit_unit	default
967227469	nag_recruit_unit_land_artillery	CND_CULTURE	mixer_nag_nagash	default
967227470	nag_recruit_unit_land_artillery	VAR_OBJECTIVE_UNIT_CATEGORY	artillery	default
967227477	nag_recruit_unit_land_artillery	CND_CAN_RECRUIT_UNIT_CATEGORY	artillery	default
967227483	nag_recruit_unit_land_artillery	CND_MAX_ARTILLERY_CATEGORY_RATIO	5	default
967227484	nag_recruit_unit_land_cavalry	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8	default
967227493	nag_recruit_unit_land_cavalry	CND_CAN_RECRUIT_UNIT_CASTE	melee_cavalry	default
967227496	nag_recruit_unit_land_cavalry	CND_CULTURE	mixer_nag_nagash	default
967227499	nag_recruit_unit_land_cavalry	CND_MAX_CAVALRY_CATEGORY_RATIO	15	default
967227500	nag_recruit_unit_land_cavalry	META_OPTION_SET	mis_recruit_unit	default
967227511	nag_recruit_unit_land_infantry_melee	VAR_OBJECTIVE_UNIT_CASTE	melee_infantry	default
967227516	nag_recruit_unit_land_infantry_melee	META_OPTION_SET	mis_recruit_unit	default
967227517	nag_recruit_unit_land_infantry_melee	CND_MAX_INFANTRY_MELEE_CATEGORY_RATIO	25	default
967227518	nag_recruit_unit_land_infantry_melee	CND_CAN_RECRUIT_UNIT_CASTE	melee_infantry	default
967227519	nag_recruit_unit_land_infantry_melee	CND_CULTURE	mixer_nag_nagash	default
967227520	nag_recruit_unit_land_infantry_ranged	VAR_OBJECTIVE_UNIT_CASTE	missile_infantry	default
967227521	nag_recruit_unit_land_infantry_ranged	CND_MAX_INFANTRY_RANGED_CATEGORY_RATIO	15	default
967227533	nag_recruit_unit_land_infantry_ranged	CND_CAN_RECRUIT_UNIT_CASTE	missile_infantry	default
967227536	nag_recruit_unit_land_infantry_ranged	META_OPTION_SET	mis_recruit_unit	default
967227537	nag_recruit_unit_land_infantry_ranged	CND_CULTURE	mixer_nag_nagash	default
967227539	nag_recruit_unit_land_war_beast	CND_CULTURE	mixer_nag_nagash	default
967227543	nag_recruit_unit_land_war_beast	VAR_OBJECTIVE_UNIT_CATEGORY	war_beast	default
967227549	nag_recruit_unit_land_war_beast	CND_CAN_RECRUIT_UNIT_CATEGORY	war_beast	default
967227554	nag_recruit_unit_land_war_beast	META_OPTION_SET	mis_recruit_unit	default
967227557	nag_recruit_unit_land_war_machine	CND_CULTURE	mixer_nag_nagash	default
967227561	nag_recruit_unit_land_war_machine	VAR_OBJECTIVE_UNIT_CLASS	chariot	default
967227565	nag_recruit_unit_land_war_machine	CND_CAN_RECRUIT_UNIT_CLASS	chariot	default
967227571	nag_recruit_unit_land_war_machine	META_OPTION_SET	mis_recruit_unit	default
967227572	nag_declare_war_brt	META_OPTION_SET	mis_declare_war_brt	default
967227573	nag_declare_war_dwf	META_OPTION_SET	mis_declare_war_dwf	default
967227574	nag_declare_war_vmp	META_OPTION_SET	mis_declare_war_vmp	default
967227575	nag_declare_war_lzd	META_OPTION_SET	mis_declare_war_lzd	default
967227576	nag_declare_war_tmb	META_OPTION_SET	mis_declare_war_tmb	default
967227577	nag_declare_war_chs	META_OPTION_SET	mis_declare_war_chs	default
967227578	nag_declare_war_skv	META_OPTION_SET	mis_declare_war_skv	default
967227579	nag_declare_war_grn	META_OPTION_SET	mis_declare_war_grn	default
967227580	nag_declare_war_hef	META_OPTION_SET	mis_declare_war_hef	default
967227581	nag_declare_war_emp	META_OPTION_SET	mis_declare_war_emp	default
967227582	nag_declare_war_bst	META_OPTION_SET	mis_declare_war_bst	default
967227583	nag_declare_war_def	META_OPTION_SET	mis_declare_war_def	default
967227584	nag_declare_war_wef	META_OPTION_SET	mis_declare_war_wef	default
967227585	nag_assassinate_character_agent_lzd	META_OPTION_SET	mis_assassinate_character_agent_lzd	default
967227586	nag_assassinate_character_agent_brt	META_OPTION_SET	mis_assassinate_character_agent_brt	default
967227587	nag_assassinate_character_agent_grn	META_OPTION_SET	mis_assassinate_character_agent_grn	default
967227588	nag_assassinate_character_agent_vmp	META_OPTION_SET	mis_assassinate_character_agent_vmp	default
967227589	nag_assassinate_character_agent_bst	META_OPTION_SET	mis_assassinate_character_agent_bst	default
967227590	nag_assassinate_character_agent_def	META_OPTION_SET	mis_assassinate_character_agent_def	default
967227591	nag_assassinate_character_agent_tmb	META_OPTION_SET	mis_assassinate_character_agent_vmp	default
967227592	nag_assassinate_character_agent_skv	META_OPTION_SET	mis_assassinate_character_agent_skv	default
967227593	nag_assassinate_character_agent_emp	META_OPTION_SET	mis_assassinate_character_agent_emp	default
967227594	nag_assassinate_character_agent_dwf	META_OPTION_SET	mis_assassinate_character_agent_dwf	default
967227595	nag_assassinate_character_agent_chs	META_OPTION_SET	mis_assassinate_character_agent_chs	default
967227596	nag_assassinate_character_agent_hef	META_OPTION_SET	mis_assassinate_character_agent_hef	default
967227597	nag_assassinate_character_agent_wef	META_OPTION_SET	mis_assassinate_character_agent_wef	default
967227598	nag_recruit_agent_champion	META_OPTION_SET	mis_recruit_agent	default
967227599	nag_recruit_agent_engineer	META_OPTION_SET	mis_recruit_agent	default
967227600	nag_recruit_agent_wizard	META_OPTION_SET	mis_recruit_agent	default
967227601	nag_recruit_agent_dignitary	META_OPTION_SET	mis_recruit_agent	default
967227602	nag_recruit_agent_spy	META_OPTION_SET	mis_recruit_agent	default
967227603	nag_recruit_agent_champion	META_OPTION_SET	mis_recruit_agent_champion	default
967227604	nag_recruit_agent_engineer	META_OPTION_SET	mis_recruit_agent_engineer	default
967227605	nag_recruit_agent_wizard	META_OPTION_SET	mis_recruit_agent_wizard	default
967227606	nag_recruit_agent_dignitary	META_OPTION_SET	mis_recruit_agent_dignitary	default
967227607	nag_recruit_agent_spy	META_OPTION_SET	mis_recruit_agent_spy	default
967227608	nag_recruit_agent_engineer	CND_BUILDING_CHAIN	nag_luthor_horde_landmark	default
967227609	nag_capture_regions_brt	META_OPTION_SET	mis_capture_regions_brt	default
967227610	nag_capture_regions_def	META_OPTION_SET	mis_capture_regions_def	default
967227611	nag_capture_regions_dwf	META_OPTION_SET	mis_capture_regions_dwf	default
967227612	nag_capture_regions_emp	META_OPTION_SET	mis_capture_regions_emp	default
967227613	nag_capture_regions_grn	META_OPTION_SET	mis_capture_regions_grn	default
967227614	nag_capture_regions_hef	META_OPTION_SET	mis_capture_regions_hef	default
967227615	nag_capture_regions_lzd	META_OPTION_SET	mis_capture_regions_lzd	default
967227616	nag_capture_regions_skv	META_OPTION_SET	mis_capture_regions_skv	default
967227617	nag_capture_regions_tmb	META_OPTION_SET	mis_capture_regions_tmb	default
967227618	nag_capture_regions_vmp	META_OPTION_SET	mis_capture_regions_wef	default
967227619	nag_capture_regions_wef	META_OPTION_SET	mis_capture_regions_vmp	default
967227620	nag_diplomatic_raze_sack_settlement	GEN_CND_SUBCULTURE	mixer_nag_nagash	default
967227621	nag_diplomatic_raze_sack_settlement	META_OPTION_SET	mis_diplomatic_raze_sack_settlement	default
967227622	nag_recruit_unit_land_cavalry	VAR_OBJECTIVE_UNIT_CASTE	melee_cavalry	default
