ability	land_unit
wh2_dlc09_unit_passive_unstable_mark_ii_sand	nag_vanilla_tmb_inf_skeleton_spearmen_0
wh2_dlc09_unit_passive_unstable_sand	nag_vanilla_tmb_inf_skeleton_spearmen_0
wh2_dlc09_unit_passive_unstable_mark_ii_sand	nag_vanilla_tmb_inf_skeleton_warriors_0
wh2_dlc09_unit_passive_unstable_sand	nag_vanilla_tmb_inf_skeleton_warriors_0
wh2_dlc09_unit_passive_unstable_mark_ii_sand	nag_vanilla_tmb_inf_nehekhara_warriors_0
wh2_dlc09_unit_passive_unstable_sand	nag_vanilla_tmb_inf_nehekhara_warriors_0
wh2_dlc09_unit_passive_unstable_mark_ii_sand	nag_vanilla_tmb_inf_tomb_guard_0
wh2_dlc09_unit_passive_unstable_sand	nag_vanilla_tmb_inf_tomb_guard_0
wh2_dlc09_unit_passive_unstable_mark_ii_sand	nag_vanilla_tmb_inf_tomb_guard_1
wh2_dlc09_unit_passive_unstable_sand	nag_vanilla_tmb_inf_tomb_guard_1
wh2_dlc09_unit_passive_unstable_mark_ii_sand	nag_vanilla_tmb_cav_skeleton_horsemen_0
wh2_dlc09_unit_passive_unstable_sand	nag_vanilla_tmb_cav_skeleton_horsemen_0
wh2_dlc09_unit_passive_unstable_mark_ii_sand	nag_vanilla_tmb_cav_skeleton_horsemen_archers_0
wh2_dlc09_unit_passive_unstable_sand	nag_vanilla_tmb_cav_skeleton_horsemen_archers_0
wh2_dlc09_unit_passive_unstable_mark_ii_sand	nag_vanilla_tmb_cav_nehekhara_horsemen_0
wh2_dlc09_unit_passive_unstable_sand	nag_vanilla_tmb_cav_nehekhara_horsemen_0
wh2_dlc09_unit_passive_unstable_mark_ii_sand	nag_vanilla_tmb_cav_necropolis_knights_0
wh2_dlc09_unit_passive_unstable_sand	nag_vanilla_tmb_cav_necropolis_knights_0
wh2_dlc09_unit_passive_unstable_mark_ii_sand	nag_vanilla_tmb_cav_necropolis_knights_1
wh2_dlc09_unit_passive_unstable_sand	nag_vanilla_tmb_cav_necropolis_knights_1
wh2_dlc09_unit_passive_unstable_mark_ii_sand	nag_vanilla_tmb_veh_skeleton_archer_chariot_0
wh2_dlc09_unit_passive_unstable_sand	nag_vanilla_tmb_veh_skeleton_archer_chariot_0
wh2_dlc09_unit_passive_unstable_mark_ii_sand	nag_vanilla_tmb_veh_skeleton_chariot_0
wh2_dlc09_unit_passive_unstable_sand	nag_vanilla_tmb_veh_skeleton_chariot_0
wh2_dlc09_unit_passive_unstable_mark_ii_sand	nag_vanilla_tmb_mon_ushabti_0
wh2_dlc09_unit_passive_unstable_sand	nag_vanilla_tmb_mon_ushabti_0
wh2_dlc09_unit_passive_unstable_mark_ii_sand	nag_vanilla_tmb_mon_ushabti_1
wh2_dlc09_unit_passive_unstable_sand	nag_vanilla_tmb_mon_ushabti_1
wh2_dlc09_unit_passive_unstable_mark_ii_sand	nag_vanilla_tmb_mon_sepulchral_stalkers_0
wh2_dlc09_unit_passive_unstable_sand	nag_vanilla_tmb_mon_sepulchral_stalkers_0
wh2_dlc09_unit_passive_unstable_mark_ii_sand	nag_vanilla_tmb_mon_tomb_scorpion_0
wh2_dlc09_unit_passive_unstable_sand	nag_vanilla_tmb_mon_tomb_scorpion_0
wh2_dlc09_unit_passive_unstable_mark_ii_sand	nag_vanilla_tmb_mon_khemrian_warsphinx_0
wh2_dlc09_unit_passive_unstable_sand	nag_vanilla_tmb_mon_khemrian_warsphinx_0
wh2_dlc09_unit_passive_unstable_mark_ii_sand	nag_vanilla_tmb_mon_necrosphinx_0
wh2_dlc09_unit_passive_unstable_sand	nag_vanilla_tmb_mon_necrosphinx_0
wh2_dlc09_unit_passive_unstable_mark_ii_sand	nag_vanilla_tmb_mon_bone_giant_0
wh2_dlc09_unit_passive_unstable_sand	nag_vanilla_tmb_mon_bone_giant_0
wh2_dlc09_unit_passive_unstable_mark_ii_sand	nag_vanilla_tmb_art_screaming_skull_catapult_0
wh2_dlc09_unit_passive_unstable_sand	nag_vanilla_tmb_art_screaming_skull_catapult_0
wh2_dlc09_unit_passive_covenant_of_power	nag_vanilla_tmb_art_casket_of_souls_0
wh2_dlc09_unit_passive_unstable_mark_ii_sand	nag_vanilla_tmb_art_casket_of_souls_0
wh2_dlc09_unit_passive_unstable_sand	nag_vanilla_tmb_art_casket_of_souls_0
wh_main_unit_passive_unstable_mark_ii	nag_vanilla_vmp_inf_zombie
wh_main_unit_passive_unstable	nag_vanilla_vmp_inf_zombie
wh_main_unit_passive_unstable_mark_ii	nag_vanilla_vmp_inf_skeleton_warriors_0
wh_main_unit_passive_unstable	nag_vanilla_vmp_inf_skeleton_warriors_0
wh_main_unit_passive_unstable_mark_ii	nag_vanilla_vmp_inf_skeleton_warriors_1
wh_main_unit_passive_unstable	nag_vanilla_vmp_inf_skeleton_warriors_1
wh_main_unit_passive_unstable_mark_ii	nag_vanilla_vmp_inf_crypt_ghouls
wh_main_unit_passive_unstable	nag_vanilla_vmp_inf_crypt_ghouls
wh_main_unit_passive_unstable_mark_ii	nag_vanilla_vmp_inf_cairn_wraiths
wh_main_unit_passive_unstable	nag_vanilla_vmp_inf_cairn_wraiths
wh_main_unit_passive_unstable_mark_ii	nag_vanilla_vmp_inf_grave_guard_0
wh_main_unit_passive_unstable	nag_vanilla_vmp_inf_grave_guard_0
wh_main_unit_passive_unstable_mark_ii	nag_vanilla_vmp_inf_grave_guard_1
wh_main_unit_passive_unstable	nag_vanilla_vmp_inf_grave_guard_1
wh_main_unit_passive_unstable_mark_ii	nag_vanilla_vmp_cav_black_knights_0
wh_main_unit_passive_unstable	nag_vanilla_vmp_cav_black_knights_0
wh_main_unit_passive_unstable_mark_ii	nag_vanilla_vmp_cav_black_knights_3
wh_main_unit_passive_unstable	nag_vanilla_vmp_cav_black_knights_3
wh_main_unit_passive_unstable_mark_ii	nag_vanilla_vmp_cav_hexwraiths
wh_main_unit_passive_unstable	nag_vanilla_vmp_cav_hexwraiths
wh2_dlc11_unit_passive_the_hunger	nag_vanilla_vmp_cav_blood_knights_0
wh_dlc02_unit_passive_the_flag_of_blood_keep	nag_vanilla_vmp_cav_blood_knights_0
wh_main_unit_passive_frenzy	nag_vanilla_vmp_cav_blood_knights_0
wh_main_unit_passive_unstable	nag_vanilla_vmp_cav_blood_knights_0
wh_main_unit_passive_unstable_mark_ii	nag_vanilla_vmp_cav_blood_knights_0
wh_dlc04_unit_passive_balefire	nag_vanilla_vmp_veh_corpse_cart_1
wh_dlc04_unit_passive_vigour_mortis	nag_vanilla_vmp_veh_corpse_cart_1
wh_main_unit_passive_regeneration	nag_vanilla_vmp_veh_corpse_cart_1
wh_main_unit_passive_unstable_mark_ii	nag_vanilla_vmp_veh_corpse_cart_1
wh_main_unit_passive_unstable	nag_vanilla_vmp_veh_corpse_cart_1
wh_dlc04_unit_passive_unholy_lodestone	nag_vanilla_vmp_veh_corpse_cart_2
wh_dlc04_unit_passive_vigour_mortis	nag_vanilla_vmp_veh_corpse_cart_2
wh_main_unit_passive_regeneration	nag_vanilla_vmp_veh_corpse_cart_2
wh_main_unit_passive_unstable_mark_ii	nag_vanilla_vmp_veh_corpse_cart_2
wh_main_unit_passive_unstable	nag_vanilla_vmp_veh_corpse_cart_2
wh_main_unit_passive_unstable_mark_ii	nag_vanilla_vmp_mon_dire_wolves
wh_main_unit_passive_unstable	nag_vanilla_vmp_mon_dire_wolves
wh_main_unit_passive_unstable_mark_ii	nag_vanilla_vmp_mon_fell_bats
wh_main_unit_passive_unstable	nag_vanilla_vmp_mon_fell_bats
wh_main_unit_passive_frenzy	nag_vanilla_vmp_mon_vargheists
wh_main_unit_passive_unstable_mark_ii	nag_vanilla_vmp_mon_vargheists
wh_main_unit_passive_unstable	nag_vanilla_vmp_mon_vargheists
wh2_dlc11_unit_passive_the_hunger	nag_vanilla_vmp_mon_vargheists
wh_main_unit_passive_unstable_mark_ii	nag_vanilla_cst_inf_zombie_deckhands_mob_0
wh_main_unit_passive_unstable	nag_vanilla_cst_inf_zombie_deckhands_mob_0
wh_main_unit_passive_unstable_mark_ii	nag_vanilla_cst_inf_zombie_deckhands_mob_1
wh_main_unit_passive_unstable	nag_vanilla_cst_inf_zombie_deckhands_mob_1
wh2_dlc11_unit_passive_extra_powder	nag_vanilla_cst_inf_zombie_gunnery_mob_0
wh_main_unit_passive_unstable_mark_ii	nag_vanilla_cst_inf_zombie_gunnery_mob_0
wh_main_unit_passive_unstable	nag_vanilla_cst_inf_zombie_gunnery_mob_0
wh2_dlc11_unit_passive_extra_powder	nag_vanilla_cst_inf_zombie_gunnery_mob_1
wh_main_unit_passive_unstable_mark_ii	nag_vanilla_cst_inf_zombie_gunnery_mob_1
wh_main_unit_passive_unstable	nag_vanilla_cst_inf_zombie_gunnery_mob_1
wh2_dlc11_unit_passive_extra_powder	nag_vanilla_cst_inf_deck_gunners_0
wh_main_unit_passive_unstable	nag_vanilla_cst_inf_deck_gunners_0
wh_main_unit_passive_unstable_mark_ii	nag_vanilla_cst_inf_deck_gunners_0
wh2_dlc11_unit_passive_the_hunger	nag_vanilla_cst_inf_depth_guard_0
wh_main_unit_passive_frenzy	nag_vanilla_cst_inf_depth_guard_0
wh_main_unit_passive_unstable	nag_vanilla_cst_inf_depth_guard_0
wh_main_unit_passive_unstable_mark_ii	nag_vanilla_cst_inf_depth_guard_0
wh2_dlc11_unit_passive_gaseous_demise	nag_vanilla_cst_mon_bloated_corpse_0
wh2_dlc11_unit_passive_noxious_unstable_mark_ii	nag_vanilla_cst_mon_bloated_corpse_0
wh2_dlc15_unit_abilities_exploding_unit	nag_vanilla_cst_mon_bloated_corpse_0
wh3_main_unit_passive_single_entity	nag_vanilla_cst_mon_bloated_corpse_0
wh_main_unit_passive_unstable	nag_vanilla_cst_mon_bloated_corpse_0
wh2_main_unit_abilities_death_shriek	nag_vanilla_cst_mon_terrorgheist
wh_main_unit_passive_regeneration	nag_vanilla_cst_mon_terrorgheist
wh_main_unit_passive_unstable_mark_ii	nag_vanilla_cst_mon_terrorgheist
wh_main_unit_passive_unstable	nag_vanilla_cst_mon_terrorgheist
wh3_main_unit_passive_single_entity	nag_cha_tomb_king_0
wh3_main_unit_passive_single_entity	nag_cha_tomb_king_1
wh3_main_unit_passive_single_entity	nag_cha_tomb_king_2
wh3_main_unit_passive_single_entity	nag_cha_tomb_king_3
wh3_main_unit_passive_single_entity	nag_cha_tomb_prince_0
wh3_main_unit_passive_single_entity	nag_cha_tomb_prince_1
wh3_main_unit_passive_single_entity	nag_cha_tomb_prince_2
wh3_main_unit_passive_single_entity	nag_cha_liche_priest_death_0
wh3_main_unit_passive_single_entity	nag_cha_liche_priest_death_1
wh3_main_unit_passive_single_entity	nag_cha_liche_priest_light_0
wh3_main_unit_passive_single_entity	nag_cha_liche_priest_light_1
wh3_main_unit_passive_single_entity	nag_cha_liche_priest_nehekhara_0
wh3_main_unit_passive_single_entity	nag_cha_liche_priest_nehekhara_1
wh3_main_unit_passive_single_entity	nag_cha_liche_priest_shadow_0
wh3_main_unit_passive_single_entity	nag_cha_liche_priest_shadow_1
wh3_main_unit_passive_single_entity	nag_cha_liche_priest_undeath_0
wh3_main_unit_passive_single_entity	nag_cha_liche_priest_undeath_1
wh3_main_unit_passive_single_entity	nag_vanilla_tmb_mon_tomb_scorpion_0
wh3_main_unit_passive_single_entity	nag_vanilla_tmb_mon_khemrian_warsphinx_0
wh3_main_unit_passive_single_entity	nag_vanilla_tmb_mon_necrosphinx_0
wh3_main_unit_passive_single_entity	nag_vanilla_tmb_mon_bone_giant_0
wh3_main_unit_passive_single_entity	nag_vanilla_tmb_art_casket_of_souls_0
wh3_main_unit_passive_single_entity	nag_vanilla_vmp_veh_corpse_cart_1
wh3_main_unit_passive_single_entity	nag_vanilla_vmp_veh_corpse_cart_2
wh3_main_unit_passive_single_entity	nag_vanilla_cst_mon_terrorgheist
wh3_main_unit_passive_single_entity	nag_vampire_lord_0
wh_main_character_abilities_undeath_resurgent	nag_vampire_lord_0
wh_main_lord_passive_the_hunger	nag_vampire_lord_0
wh_main_unit_passive_unstable	nag_vampire_lord_0
wh_main_unit_passive_unstable_mark_ii	nag_vampire_lord_0
wh3_main_unit_passive_single_entity	nag_vampire_lord_2
wh_main_character_abilities_undeath_resurgent	nag_vampire_lord_2
wh_main_lord_passive_the_hunger	nag_vampire_lord_2
wh_main_unit_passive_unstable	nag_vampire_lord_2
wh_main_unit_passive_unstable_mark_ii	nag_vampire_lord_2
wh2_main_unit_abilities_pestilential_breath	nag_vampire_lord_3
wh3_main_unit_passive_single_entity	nag_vampire_lord_3
wh_main_character_abilities_undeath_resurgent	nag_vampire_lord_3
wh_main_hero_passive_swarm_of_flies	nag_vampire_lord_3
wh_main_lord_passive_the_hunger	nag_vampire_lord_3
wh_main_unit_passive_unstable	nag_vampire_lord_3
wh_main_unit_passive_unstable_mark_ii	nag_vampire_lord_3
wh3_main_unit_passive_single_entity	nag_vampire_lord_5
wh_main_character_abilities_undeath_resurgent	nag_vampire_lord_5
wh_main_lord_passive_the_hunger	nag_vampire_lord_5
wh_main_unit_passive_unstable	nag_vampire_lord_5
wh_main_unit_passive_unstable_mark_ii	nag_vampire_lord_5
wh2_dlc16_spell_bound_vampires_lesser_raise_dead	nag_master_necromancer_1
wh3_main_unit_passive_single_entity	nag_master_necromancer_1
wh_dlc04_unit_passive_vigour_mortis	nag_master_necromancer_1
wh_main_character_abilities_magical_animus	nag_master_necromancer_1
wh_main_character_passive_master_of_the_dead	nag_master_necromancer_1
wh_main_unit_passive_regeneration	nag_master_necromancer_1
wh_main_unit_passive_unstable	nag_master_necromancer_1
wh_main_unit_passive_unstable_mark_ii	nag_master_necromancer_1
wh2_dlc16_spell_bound_vampires_lesser_raise_dead	nag_master_necromancer_2
wh3_main_unit_passive_single_entity	nag_master_necromancer_2
wh_dlc04_unit_passive_balefire	nag_master_necromancer_2
wh_dlc04_unit_passive_vigour_mortis	nag_master_necromancer_2
wh_main_character_abilities_magical_animus	nag_master_necromancer_2
wh_main_character_passive_master_of_the_dead	nag_master_necromancer_2
wh_main_unit_passive_regeneration	nag_master_necromancer_2
wh_main_unit_passive_unstable	nag_master_necromancer_2
wh_main_unit_passive_unstable_mark_ii	nag_master_necromancer_2
wh2_dlc16_spell_bound_vampires_lesser_raise_dead	nag_master_necromancer_3
wh3_main_unit_passive_single_entity	nag_master_necromancer_3
wh_dlc04_unit_passive_unholy_lodestone	nag_master_necromancer_3
wh_dlc04_unit_passive_vigour_mortis	nag_master_necromancer_3
wh_main_character_abilities_magical_animus	nag_master_necromancer_3
wh_main_character_passive_master_of_the_dead	nag_master_necromancer_3
wh_main_unit_passive_regeneration	nag_master_necromancer_3
wh_main_unit_passive_unstable	nag_master_necromancer_3
wh_main_unit_passive_unstable_mark_ii	nag_master_necromancer_3
wh2_dlc16_spell_bound_vampires_lesser_raise_dead	nag_master_necromancer_0
wh3_main_unit_passive_single_entity	nag_master_necromancer_0
wh_main_character_abilities_magical_animus	nag_master_necromancer_0
wh_main_character_passive_master_of_the_dead	nag_master_necromancer_0
wh_main_unit_passive_unstable	nag_master_necromancer_0
wh_main_unit_passive_unstable_mark_ii	nag_master_necromancer_0
wh2_dlc16_spell_bound_vampires_lesser_raise_dead	nag_master_necromancer_4
wh3_main_unit_passive_single_entity	nag_master_necromancer_4
wh_main_character_abilities_magical_animus	nag_master_necromancer_4
wh_main_character_passive_master_of_the_dead	nag_master_necromancer_4
wh_main_unit_passive_unstable	nag_master_necromancer_4
wh_main_unit_passive_unstable_mark_ii	nag_master_necromancer_4
wh2_dlc16_spell_bound_vampires_lesser_raise_dead	nag_master_necromancer_5
wh3_main_unit_passive_single_entity	nag_master_necromancer_5
wh_main_character_abilities_magical_animus	nag_master_necromancer_5
wh_main_character_passive_master_of_the_dead	nag_master_necromancer_5
wh_main_unit_passive_unstable	nag_master_necromancer_5
wh_main_unit_passive_unstable_mark_ii	nag_master_necromancer_5
wh3_main_unit_passive_single_entity	nag_tomb_banshee
wh_main_hero_abilities_slippery	nag_tomb_banshee
wh_main_unit_passive_unstable	nag_tomb_banshee
wh_main_unit_passive_unstable_mark_ii	nag_tomb_banshee
