key	building	unit	XP	conditions	faction	enabled
8426880	nag_bpyramid_ew1_barracks_4	nag_vanilla_vmp_mon_fell_bats	0	0		false
8426881	nag_bpyramid_ew1_barracks_4	nag_sand_crawlies	0	0		false
8426882	nag_bpyramid_ew1_barracks_4	nag_vanilla_tmb_mon_sepulchral_stalkers_0	0	0		false
8426883	nag_bpyramid_ew1_barracks_4	nag_vanilla_tmb_mon_ushabti_0	0	0		false
8426884	nag_bpyramid_ew1_barracks_4	nag_vanilla_tmb_mon_ushabti_1	0	0		false
8426885	nag_bpyramid_ww1_stables_1	nag_vanilla_tmb_cav_skeleton_horsemen_0	0	0		false
8426886	nag_bpyramid_ww1_stables_1	nag_vanilla_tmb_cav_skeleton_horsemen_archers_0	0	0		false
8426887	nag_bpyramid_ww1_stables_2	nag_vanilla_tmb_cav_skeleton_horsemen_0	0	0		false
8426888	nag_bpyramid_ww1_stables_2	nag_vanilla_tmb_cav_skeleton_horsemen_archers_0	0	0		false
8426889	nag_bpyramid_ww1_stables_2	nag_undead_chariot_unit	0	0		false
8426890	nag_bpyramid_ww1_stables_2	nag_vanilla_tmb_veh_skeleton_chariot_0	0	0		false
8426891	nag_bpyramid_ww1_stables_3	nag_vanilla_tmb_cav_skeleton_horsemen_0	0	0		false
8426892	nag_bpyramid_ww1_stables_3	nag_vanilla_tmb_cav_skeleton_horsemen_archers_0	0	0		false
8426893	nag_bpyramid_ww1_stables_3	nag_undead_chariot_unit	0	0		false
8426894	nag_bpyramid_ww1_stables_3	nag_vanilla_tmb_veh_skeleton_chariot_0	0	0		false
8426895	nag_bpyramid_ww1_stables_3	nag_vanilla_tmb_cav_necropolis_knights_0	0	0		false
8426896	nag_bpyramid_ww1_stables_3	nag_vanilla_tmb_cav_necropolis_knights_1	0	0		false
8426897	nag_bpyramid_ww1_stables_4	nag_vanilla_tmb_cav_skeleton_horsemen_0	0	0		false
8426898	nag_bpyramid_ww1_stables_4	nag_vanilla_tmb_cav_skeleton_horsemen_archers_0	0	0		false
8426899	nag_bpyramid_ww1_stables_4	nag_undead_chariot_unit	0	0		false
8426900	nag_bpyramid_ww1_stables_4	nag_vanilla_tmb_veh_skeleton_chariot_0	0	0		false
8426901	nag_bpyramid_ww1_stables_4	nag_vanilla_tmb_cav_necropolis_knights_0	0	0		false
8426902	nag_bpyramid_ww1_stables_4	nag_vanilla_tmb_cav_necropolis_knights_1	0	0		false
8426903	nag_bpyramid_ww1_stables_4	nag_nagashi_knights	0	0		false
8426904	nag_bpyramid_ww1_stables_4	nag_vanilla_tmb_mon_tomb_scorpion_0	0	0		false
8426905	nag_bpyramid_ww1_stables_4	nag_vanilla_tmb_mon_necrosphinx_0	0	0		false
8426906	nag_bpyramid_ew2_mortuary_1	nag_spirit_hosts	0	0		false
8426907	nag_bpyramid_ew2_mortuary_2	nag_spirit_hosts	0	0		false
8426908	nag_bpyramid_ew2_mortuary_2	nag_vanilla_vmp_inf_cairn_wraiths	0	0		false
8426909	nag_bpyramid_ew2_mortuary_2	nag_spectre_swarm	0	0		false
8426910	nag_bpyramid_ew2_mortuary_3	nag_spirit_hosts	0	0		false
8426911	nag_bpyramid_ew2_mortuary_3	nag_vanilla_vmp_inf_cairn_wraiths	0	0		false
8426912	nag_bpyramid_ew2_mortuary_3	nag_spectre_swarm	0	0		false
8426913	nag_bpyramid_ew2_mortuary_3	nag_vanilla_vmp_cav_hexwraiths	0	0		false
8426914	nag_bpyramid_ew2_mortuary_3	nag_carrion_riders	0	0		false
8426915	nag_bpyramid_ww2_warmachines_1	nag_bone_thrower	0	0		false
8426916	nag_bpyramid_ww2_warmachines_2	nag_bone_thrower	0	0		false
8426917	nag_bpyramid_ww2_warmachines_2	nag_vanilla_tmb_art_screaming_skull_catapult_0	0	0		false
8426918	nag_bpyramid_ww2_warmachines_3	nag_bone_thrower	0	0		false
8426919	nag_bpyramid_ww2_warmachines_3	nag_vanilla_tmb_art_screaming_skull_catapult_0	0	0		false
8426920	nag_bpyramid_ww2_warmachines_3	nag_vanilla_tmb_art_casket_of_souls_0	0	0		false
8426921	nag_nagash_horde_special_1	nag_vanilla_vmp_inf_zombie	0	0		false
8426922	nag_nagash_horde_special_1	nag_vanilla_tmb_inf_skeleton_spearmen_0	0	0		false
8426923	nag_nagash_horde_special_1	nag_vanilla_tmb_inf_skeleton_warriors_0	0	0		false
8426924	nag_nagash_horde_special_2	nag_vanilla_vmp_inf_zombie	0	0		false
8426925	nag_nagash_horde_special_2	nag_vanilla_tmb_inf_skeleton_spearmen_0	0	0		false
8426926	nag_nagash_horde_special_2	nag_vanilla_tmb_inf_skeleton_warriors_0	0	0		false
8426927	nag_nagash_horde_special_2	nag_vanilla_tmb_inf_skeleton_archers_0	0	0		false
8426928	nag_nagash_horde_special_2	nag_skeleton_reaper	0	0		false
8426929	nag_nagash_horde_special_3	nag_vanilla_vmp_inf_zombie	0	0		false
8426930	nag_nagash_horde_special_3	nag_vanilla_tmb_inf_skeleton_spearmen_0	0	0		false
8426931	nag_nagash_horde_special_3	nag_vanilla_tmb_inf_skeleton_warriors_0	0	0		false
8426932	nag_nagash_horde_special_3	nag_vanilla_tmb_inf_skeleton_archers_0	0	0		false
8426933	nag_nagash_horde_special_3	nag_skeleton_reaper	0	0		false
8426934	nag_arkhan_horde_special_1	nag_vanilla_tmb_inf_skeleton_spearmen_0	0	0		false
8426935	nag_arkhan_horde_special_1	nag_vanilla_tmb_inf_skeleton_warriors_0	0	0		false
8426936	nag_arkhan_horde_special_2	nag_vanilla_tmb_inf_skeleton_spearmen_0	0	0		false
8426937	nag_arkhan_horde_special_2	nag_vanilla_tmb_inf_skeleton_warriors_0	0	0		false
8426938	nag_arkhan_horde_special_2	nag_vanilla_tmb_inf_skeleton_archers_0	0	0		false
8426939	nag_arkhan_horde_special_3	nag_vanilla_tmb_inf_skeleton_spearmen_0	0	0		false
8426940	nag_arkhan_horde_special_3	nag_vanilla_tmb_inf_skeleton_warriors_0	0	0		false
8426941	nag_arkhan_horde_special_3	nag_vanilla_tmb_inf_skeleton_archers_0	0	0		false
8426942	nag_arkhan_horde_special_4	nag_vanilla_tmb_inf_skeleton_spearmen_0	0	0		false
8426943	nag_arkhan_horde_special_4	nag_vanilla_tmb_inf_skeleton_warriors_0	0	0		false
8426944	nag_arkhan_horde_special_4	nag_vanilla_tmb_inf_skeleton_archers_0	0	0		false
8426945	nag_arkhan_horde_special_5	nag_vanilla_tmb_inf_skeleton_spearmen_0	0	0		false
8426946	nag_arkhan_horde_special_5	nag_vanilla_tmb_inf_skeleton_warriors_0	0	0		false
8426947	nag_arkhan_horde_special_5	nag_vanilla_tmb_inf_skeleton_archers_0	0	0		false
8426948	nag_vlad_horde_special_1	nag_vanilla_vmp_inf_skeleton_warriors_0	0	0		false
8426949	nag_vlad_horde_special_1	nag_vanilla_vmp_inf_skeleton_warriors_1	0	0		false
8426950	nag_vlad_horde_special_2	nag_vanilla_vmp_inf_skeleton_warriors_0	0	0		false
8426951	nag_vlad_horde_special_2	nag_vanilla_vmp_inf_skeleton_warriors_1	0	0		false
8426952	nag_vlad_horde_special_2	nag_vanilla_vmp_inf_zombie	0	0		false
8426953	nag_vlad_horde_special_3	nag_vanilla_vmp_inf_skeleton_warriors_0	0	0		false
8426954	nag_vlad_horde_special_3	nag_vanilla_vmp_inf_skeleton_warriors_1	0	0		false
8426955	nag_vlad_horde_special_3	nag_vanilla_vmp_inf_zombie	0	0		false
8426956	nag_vlad_horde_special_4	nag_vanilla_vmp_inf_skeleton_warriors_0	0	0		false
8426957	nag_vlad_horde_special_4	nag_vanilla_vmp_inf_skeleton_warriors_1	0	0		false
8426958	nag_vlad_horde_special_4	nag_vanilla_vmp_inf_zombie	0	0		false
8426959	nag_vlad_horde_special_5	nag_vanilla_vmp_inf_skeleton_warriors_0	0	0		false
8426960	nag_vlad_horde_special_5	nag_vanilla_vmp_inf_skeleton_warriors_1	0	0		false
8426961	nag_vlad_horde_special_5	nag_vanilla_vmp_inf_zombie	0	0		false
8426962	nag_neffy_horde_special_1	nag_vanilla_tmb_inf_skeleton_spearmen_0	0	0		false
8426963	nag_neffy_horde_special_1	nag_vanilla_tmb_inf_skeleton_warriors_0	0	0		false
8426964	nag_neffy_horde_special_2	nag_vanilla_tmb_inf_skeleton_spearmen_0	0	0		false
8426965	nag_neffy_horde_special_2	nag_vanilla_tmb_inf_skeleton_warriors_0	0	0		false
8426966	nag_neffy_horde_special_2	nag_vanilla_tmb_inf_skeleton_archers_0	0	0		false
8426967	nag_neffy_horde_special_3	nag_vanilla_tmb_inf_skeleton_spearmen_0	0	0		false
8426968	nag_neffy_horde_special_3	nag_vanilla_tmb_inf_skeleton_warriors_0	0	0		false
8426969	nag_neffy_horde_special_3	nag_vanilla_tmb_inf_skeleton_archers_0	0	0		false
8426970	nag_neffy_horde_special_4	nag_vanilla_tmb_inf_skeleton_spearmen_0	0	0		false
8426971	nag_neffy_horde_special_4	nag_vanilla_tmb_inf_skeleton_warriors_0	0	0		false
8426972	nag_neffy_horde_special_4	nag_vanilla_tmb_inf_skeleton_archers_0	0	0		false
8426973	nag_neffy_horde_special_5	nag_vanilla_tmb_inf_skeleton_spearmen_0	0	0		false
8426974	nag_neffy_horde_special_5	nag_vanilla_tmb_inf_skeleton_warriors_0	0	0		false
8426975	nag_neffy_horde_special_5	nag_vanilla_tmb_inf_skeleton_archers_0	0	0		false
8426976	nag_manny_horde_special_1	nag_vanilla_vmp_inf_skeleton_warriors_0	0	0		false
8426977	nag_manny_horde_special_1	nag_vanilla_vmp_inf_skeleton_warriors_1	0	0		false
8426978	nag_manny_horde_special_2	nag_vanilla_vmp_inf_skeleton_warriors_0	0	0		false
8426979	nag_manny_horde_special_2	nag_vanilla_vmp_inf_skeleton_warriors_1	0	0		false
8426980	nag_manny_horde_special_2	nag_vanilla_vmp_inf_zombie	0	0		false
8426981	nag_manny_horde_special_3	nag_vanilla_vmp_inf_skeleton_warriors_0	0	0		false
8426982	nag_manny_horde_special_3	nag_vanilla_vmp_inf_skeleton_warriors_1	0	0		false
8426983	nag_manny_horde_special_3	nag_vanilla_vmp_inf_zombie	0	0		false
8426984	nag_manny_horde_special_4	nag_vanilla_vmp_inf_skeleton_warriors_0	0	0		false
8426985	nag_manny_horde_special_4	nag_vanilla_vmp_inf_skeleton_warriors_1	0	0		false
8426986	nag_manny_horde_special_4	nag_vanilla_vmp_inf_zombie	0	0		false
8426987	nag_manny_horde_special_5	nag_vanilla_vmp_inf_skeleton_warriors_0	0	0		false
8426988	nag_manny_horde_special_5	nag_vanilla_vmp_inf_skeleton_warriors_1	0	0		false
8426989	nag_manny_horde_special_5	nag_vanilla_vmp_inf_zombie	0	0		false
8426990	nag_krell_horde_special_1	nag_vanilla_vmp_inf_skeleton_warriors_0	0	0		false
8426991	nag_krell_horde_special_1	nag_vanilla_vmp_inf_skeleton_warriors_1	0	0		false
8426992	nag_krell_horde_special_2	nag_vanilla_vmp_inf_skeleton_warriors_0	0	0		false
8426993	nag_krell_horde_special_2	nag_vanilla_vmp_inf_skeleton_warriors_1	0	0		false
8426994	nag_krell_horde_special_2	nag_vanilla_vmp_inf_zombie	0	0		false
8426995	nag_krell_horde_special_3	nag_vanilla_vmp_inf_skeleton_warriors_0	0	0		false
8426996	nag_krell_horde_special_3	nag_vanilla_vmp_inf_skeleton_warriors_1	0	0		false
8426997	nag_krell_horde_special_3	nag_vanilla_vmp_inf_zombie	0	0		false
8426998	nag_krell_horde_special_4	nag_vanilla_vmp_inf_skeleton_warriors_0	0	0		false
8426999	nag_krell_horde_special_4	nag_vanilla_vmp_inf_skeleton_warriors_1	0	0		false
8427000	nag_krell_horde_special_4	nag_vanilla_vmp_inf_zombie	0	0		false
8427001	nag_krell_horde_special_5	nag_vanilla_vmp_inf_skeleton_warriors_0	0	0		false
8427002	nag_krell_horde_special_5	nag_vanilla_vmp_inf_skeleton_warriors_1	0	0		false
8427003	nag_krell_horde_special_5	nag_vanilla_vmp_inf_zombie	0	0		false
8427004	nag_luthor_horde_special_1	nag_vanilla_cst_inf_zombie_deckhands_mob_0	0	0		false
8427005	nag_luthor_horde_special_1	nag_vanilla_cst_inf_zombie_deckhands_mob_1	0	0		false
8427006	nag_luthor_horde_special_2	nag_vanilla_cst_inf_zombie_gunnery_mob_0	0	0		false
8427007	nag_luthor_horde_special_2	nag_vanilla_cst_inf_zombie_deckhands_mob_0	0	0		false
8427008	nag_luthor_horde_special_2	nag_vanilla_cst_inf_zombie_deckhands_mob_1	0	0		false
8427009	nag_luthor_horde_special_3	nag_vanilla_cst_inf_zombie_gunnery_mob_0	0	0		false
8427010	nag_luthor_horde_special_3	nag_vanilla_cst_inf_zombie_deckhands_mob_0	0	0		false
8427011	nag_luthor_horde_special_3	nag_vanilla_cst_inf_zombie_deckhands_mob_1	0	0		false
8427012	nag_luthor_horde_special_4	nag_vanilla_cst_inf_zombie_gunnery_mob_0	0	0		false
8427013	nag_luthor_horde_special_4	nag_vanilla_cst_inf_zombie_deckhands_mob_0	0	0		false
8427014	nag_luthor_horde_special_4	nag_vanilla_cst_inf_zombie_deckhands_mob_1	0	0		false
8427015	nag_luthor_horde_special_5	nag_vanilla_cst_inf_zombie_gunnery_mob_0	0	0		false
8427016	nag_luthor_horde_special_5	nag_vanilla_cst_inf_zombie_deckhands_mob_0	0	0		false
8427017	nag_luthor_horde_special_5	nag_vanilla_cst_inf_zombie_deckhands_mob_1	0	0		false
8427018	nag_dieter_horde_special_1	nag_vanilla_vmp_inf_zombie	0	0		false
8427019	nag_dieter_horde_special_1	nag_vanilla_vmp_inf_skeleton_warriors_0	0	0		false
8427020	nag_dieter_horde_special_1	nag_vanilla_vmp_inf_skeleton_warriors_1	0	0		false
8427021	nag_dieter_horde_special_2	nag_vanilla_vmp_inf_zombie	0	0		false
8427022	nag_dieter_horde_special_2	nag_vanilla_vmp_inf_skeleton_warriors_0	0	0		false
8427023	nag_dieter_horde_special_2	nag_vanilla_vmp_inf_skeleton_warriors_1	0	0		false
8427024	nag_dieter_horde_special_3	nag_vanilla_vmp_inf_zombie	0	0		false
8427025	nag_dieter_horde_special_3	nag_vanilla_vmp_inf_skeleton_warriors_0	0	0		false
8427026	nag_dieter_horde_special_3	nag_vanilla_vmp_inf_skeleton_warriors_1	0	0		false
8427027	nag_dieter_horde_special_4	nag_vanilla_vmp_inf_zombie	0	0		false
8427028	nag_dieter_horde_special_4	nag_vanilla_vmp_inf_skeleton_warriors_0	0	0		false
8427029	nag_dieter_horde_special_4	nag_vanilla_vmp_inf_skeleton_warriors_1	0	0		false
8427030	nag_dieter_horde_special_5	nag_vanilla_vmp_inf_zombie	0	0		false
8427031	nag_dieter_horde_special_5	nag_vanilla_vmp_inf_skeleton_warriors_0	0	0		false
8427032	nag_dieter_horde_special_5	nag_vanilla_vmp_inf_skeleton_warriors_1	0	0		false
8427033	nag_azhag_horde_special_1	vigpro_nagash_skeleton_goblin_melee	0	0		false
8427034	nag_azhag_horde_special_1	vigpro_nagash_skeleton_goblin_range	0	0		false
8427035	nag_azhag_horde_special_2	vigpro_nagash_skeleton_goblin_melee	0	0		false
8427036	nag_azhag_horde_special_2	vigpro_nagash_skeleton_goblin_range	0	0		false
8427037	nag_azhag_horde_special_3	vigpro_nagash_skeleton_goblin_melee	0	0		false
8427038	nag_azhag_horde_special_3	vigpro_nagash_skeleton_goblin_range	0	0		false
8427039	nag_azhag_horde_special_4	vigpro_nagash_skeleton_goblin_melee	0	0		false
8427040	nag_azhag_horde_special_4	vigpro_nagash_skeleton_goblin_range	0	0		false
8427041	nag_azhag_horde_special_5	vigpro_nagash_skeleton_goblin_melee	0	0		false
8427042	nag_azhag_horde_special_5	vigpro_nagash_skeleton_goblin_range	0	0		false
8427043	nag_horde_military1_barracks_1	nag_vanilla_vmp_mon_dire_wolves	0	0		false
8427044	nag_horde_military1_barracks_1	nag_vanilla_vmp_mon_fell_bats	0	0		false
8427045	nag_horde_military1_barracks_2	nag_vanilla_vmp_mon_dire_wolves	0	0		false
8427046	nag_horde_military1_barracks_2	nag_vanilla_vmp_mon_fell_bats	0	0		false
8427047	nag_horde_military1_barracks_2	nag_sand_crawlies	0	0		false
8427048	nag_horde_military1_barracks_3	nag_vanilla_vmp_mon_dire_wolves	0	0		false
8427049	nag_horde_military1_barracks_3	nag_vanilla_vmp_mon_fell_bats	0	0		false
8427050	nag_horde_military1_barracks_3	nag_vanilla_tmb_mon_sepulchral_stalkers_0	0	0		false
8427051	nag_horde_military2_stables_1	nag_vanilla_tmb_cav_skeleton_horsemen_0	0	0		false
8427052	nag_horde_military2_stables_1	nag_vanilla_tmb_cav_skeleton_horsemen_archers_0	0	0		false
8427053	nag_horde_military2_stables_2	nag_vanilla_tmb_cav_skeleton_horsemen_0	0	0		false
8427054	nag_horde_military2_stables_2	nag_vanilla_tmb_cav_skeleton_horsemen_archers_0	0	0		false
8427055	nag_horde_military2_stables_2	nag_undead_chariot_unit	0	0		false
8427056	nag_horde_military2_stables_2	nag_vanilla_tmb_veh_skeleton_chariot_0	0	0		false
8427057	nag_horde_military2_stables_3	nag_vanilla_tmb_cav_skeleton_horsemen_0	0	0		false
8427058	nag_horde_military2_stables_3	nag_vanilla_tmb_cav_skeleton_horsemen_archers_0	0	0		false
8427059	nag_horde_military2_stables_3	nag_undead_chariot_unit	0	0		false
8427060	nag_horde_military2_stables_3	nag_vanilla_tmb_veh_skeleton_chariot_0	0	0		false
8427061	nag_horde_military2_stables_3	nag_vanilla_tmb_cav_necropolis_knights_0	0	0		false
8427062	nag_horde_military2_stables_3	nag_vanilla_tmb_cav_necropolis_knights_1	0	0		false
8427063	nag_horde_military3_warmachines_1	nag_vanilla_tmb_art_screaming_skull_catapult_0	0	0		false
8427064	nag_horde_military3_warmachines_2	nag_vanilla_tmb_art_screaming_skull_catapult_0	0	0		false
8427065	nag_horde_military3_warmachines_2	nag_vanilla_tmb_art_casket_of_souls_0	0	0		false
8427066	nag_horde_military4_monsters_1	nag_vanilla_tmb_mon_ushabti_0	0	0		false
8427067	nag_horde_military4_monsters_2	nag_vanilla_tmb_mon_ushabti_0	0	0		false
8427068	nag_horde_military4_monsters_2	nag_vanilla_tmb_mon_ushabti_1	0	0		false
8427069	nag_horde_military4_monsters_2	nag_vanilla_tmb_mon_tomb_scorpion_0	0	0		false
8427070	nag_horde_military4_monsters_3	nag_vanilla_tmb_mon_ushabti_0	0	0		false
8427071	nag_horde_military4_monsters_3	nag_vanilla_tmb_mon_ushabti_1	0	0		false
8427072	nag_horde_military4_monsters_3	nag_vanilla_tmb_mon_tomb_scorpion_0	0	0		false
8427073	nag_horde_military4_monsters_3	nag_vanilla_tmb_mon_necrosphinx_0	0	0		false
8427074	nag_horde_support2_worship_1	nag_spirit_hosts	0	0		false
8427075	nag_horde_support2_worship_2	nag_spirit_hosts	0	0		false
8427076	nag_horde_support2_worship_2	nag_vanilla_vmp_inf_cairn_wraiths	0	0		false
8427077	nag_horde_support2_worship_2	nag_spectre_swarm	0	0		false
8427078	nag_horde_support2_worship_3	nag_spirit_hosts	0	0		false
8427079	nag_horde_support2_worship_3	nag_vanilla_vmp_inf_cairn_wraiths	0	0		false
8427080	nag_horde_support2_worship_3	nag_spectre_swarm	0	0		false
8427081	nag_horde_support2_worship_3	nag_vanilla_vmp_cav_hexwraiths	0	0		false
8427082	nag_horde_support2_worship_3	nag_carrion_riders	0	0		false
8427083	nag_horde_support2_worship_4	nag_spirit_hosts	0	0		false
8427084	nag_horde_support2_worship_4	nag_vanilla_vmp_inf_cairn_wraiths	0	0		false
8427085	nag_horde_support2_worship_4	nag_spectre_swarm	0	0		false
8427086	nag_horde_support2_worship_4	nag_vanilla_vmp_cav_hexwraiths	0	0		false
8427087	nag_horde_support2_worship_4	nag_carrion_riders	0	0		false
8427088	nag_horde_support2_worship_4	nag_mortis_engine	0	0		false
8427089	nag_nagash_horde_landmark_0	nag_bone_golems	0	0		false
8427090	nag_nagash_horde_landmark_1	nag_bone_golems	0	0		false
8427091	nag_nagash_horde_landmark_1	nag_nagashi_guard	0	0		false
8427092	nag_nagash_horde_landmark_1	nag_nagashi_guard_halb	0	0		false
8427093	nag_arkhan_horde_landmark_0	nag_vanilla_tmb_cav_nehekhara_horsemen_0	0	0		false
8427094	nag_arkhan_horde_landmark_0	nag_vanilla_tmb_inf_nehekhara_warriors_0	0	0		false
8427095	nag_arkhan_horde_landmark_0	nag_vanilla_tmb_veh_skeleton_archer_chariot_0	0	0		false
8427096	nag_arkhan_horde_landmark_1	nag_vanilla_tmb_cav_nehekhara_horsemen_0	0	0		false
8427097	nag_arkhan_horde_landmark_1	nag_vanilla_tmb_inf_nehekhara_warriors_0	0	0		false
8427098	nag_arkhan_horde_landmark_1	nag_vanilla_tmb_mon_khemrian_warsphinx_0	0	0		false
8427099	nag_arkhan_horde_landmark_1	nag_vanilla_tmb_veh_skeleton_archer_chariot_0	0	0		false
8427100	nag_vlad_horde_landmark_0	nag_vanilla_vmp_inf_grave_guard_0	0	0		false
8427101	nag_vlad_horde_landmark_0	nag_vanilla_vmp_inf_grave_guard_1	0	0		false
8427102	nag_vlad_horde_landmark_1	nag_vanilla_vmp_inf_grave_guard_0	0	0		false
8427103	nag_vlad_horde_landmark_1	nag_vanilla_vmp_inf_grave_guard_1	0	0		false
8427104	nag_vlad_horde_landmark_1	nag_vanilla_vmp_mon_vargheists	0	0		false
8427105	nag_neffy_horde_landmark_0	nag_vanilla_tmb_inf_tomb_guard_0	0	0		false
8427106	nag_neffy_horde_landmark_0	nag_vanilla_tmb_inf_tomb_guard_1	0	0		false
8427107	nag_neffy_horde_landmark_1	nag_vanilla_tmb_inf_tomb_guard_0	0	0		false
8427108	nag_neffy_horde_landmark_1	nag_vanilla_tmb_inf_tomb_guard_1	0	0		false
8427109	nag_neffy_horde_landmark_1	nag_vanilla_vmp_cav_blood_knights_0	0	0		false
8427110	nag_manny_horde_landmark_0	nag_vanilla_vmp_cav_black_knights_0	0	0		false
8427111	nag_manny_horde_landmark_0	nag_vanilla_vmp_cav_black_knights_3	0	0		false
8427112	nag_manny_horde_landmark_1	nag_vanilla_vmp_cav_black_knights_0	0	0		false
8427113	nag_manny_horde_landmark_1	nag_vanilla_vmp_cav_black_knights_3	0	0		false
8427114	nag_manny_horde_landmark_1	nag_vanilla_vmp_veh_corpse_cart_1	0	0		false
8427115	nag_manny_horde_landmark_1	nag_vanilla_vmp_veh_corpse_cart_2	0	0		false
8427116	nag_krell_horde_landmark_0	nag_vanilla_vmp_inf_grave_guard_0	0	0		false
8427117	nag_krell_horde_landmark_0	nag_vanilla_vmp_inf_grave_guard_1	0	0		false
8427118	nag_krell_horde_landmark_1	nag_vanilla_vmp_inf_grave_guard_0	0	0		false
8427119	nag_krell_horde_landmark_1	nag_vanilla_vmp_inf_grave_guard_1	0	0		false
8427120	nag_luthor_horde_landmark_0	nag_vanilla_cst_inf_deck_gunners_0	0	0		false
8427121	nag_luthor_horde_landmark_0	nag_vanilla_cst_inf_zombie_gunnery_mob_1	0	0		false
8427122	nag_luthor_horde_landmark_1	nag_vanilla_cst_inf_deck_gunners_0	0	0		false
8427123	nag_luthor_horde_landmark_1	nag_vanilla_cst_inf_zombie_gunnery_mob_1	0	0		false
8427124	nag_luthor_horde_landmark_1	nag_vanilla_cst_mon_terrorgheist	0	0		false
