effect	icon	priority	icon_negative	category	is_positive_value_good
nag_effect_landmark_vlad_guerrilla_deployment	attribute_guerrilla_deploy.png	620	attribute_guerrilla_deploy.png	battle	true
nag_effect_landmark_vlad_movement	campaign_movement.png	13	campaign_movement.png	campaign	true
nag_effect_landmark_vlad_buff_dags_fatigue_res	vigour.png	101	vigour.png	battle	false
nag_effect_landmark_vlad_buff_dags_melee	melee.png	69	melee.png	battle	true
nag_effect_landmark_luthor_character_defence	defence_character.png	55	defence_character.png	battle	true
nag_effect_landmark_luthor_magic_resistance	resistance_magic.png	704	resistance_magic.png	battle	true
nag_effect_force_army_battle_melee_attack_all_defending	melee.png	3	melee.png	battle	true
nag_effect_force_army_battle_melee_defence_all_defending	defence.png	4	defence.png	battle	true
nag_effect_agent_enable_recruitment_champion_tmb	tomb_prince.png	3	tomb_prince.png	campaign	true
nag_effect_agent_enable_recruitment_wizard_tmb	wizard.png	3	wizard.png	campaign	true
nag_effect_agent_enable_recruitment_special_wizard_tmb	wizard.png	3	wizard.png	campaign	true
nag_effect_agent_enable_recruitment_dignitary_vmp	vampire.png	3	vampire.png	campaign	true
nag_effect_agent_enable_recruitment_champion_vmp	wight_king.png	3	wight_king.png	campaign	true
nag_effect_agent_enable_recruitment_engineer_cst	gunnery_wight.png	3	gunnery_wight.png	campaign	true
nag_effect_agent_enable_recruitment_archai	saurus_scar_veteran.png	3	saurus_scar_veteran.png	campaign	true
nag_effect_agent_cap_increase_liche_priest	wizard.png	4	wizard.png	campaign	true
nag_effect_agent_cap_increase_gunnery_wight	gunnery_wight.png	4	gunnery_wight.png	campaign	true
nag_effect_agent_cap_increase_vampire	vampire.png	4	vampire.png	campaign	true
nag_effect_agent_cap_increase_prince_wight	tomb_prince.png	4	tomb_prince.png	campaign	true
nag_effect_agent_cap_increase_prince	tomb_prince.png	4	tomb_prince.png	campaign	true
nag_effect_agent_cap_increase_wight	wight_king.png	4	wight_king.png	campaign	true
nag_effect_agent_cap_increase_archai	saurus_scar_veteran.png	4	saurus_scar_veteran.png	campaign	true
nag_effect_dummy_bel_spells_rename_references	spell_ability.png	1	spell_ability.png	campaign	false
nag_ability_enable_batocalypse	general_ability.png	101	general_ability.png	battle	true
nag_ability_enable_endless_tomb	general_ability.png	101	general_ability.png	battle	true
nag_building_effect_cannot_grow_enable	no_growth.png	500	no_growth.png	campaign	true
nag_building_effect_cannot_grow_disable	growth.png	500	growth.png	campaign	true
nag_ability_enable_blyramid_bombardment	general_ability.png	101	general_ability.png	battle	true
nag_ability_enable_blyramid_itself	general_ability.png	101	general_ability.png	battle	true
nag_effect_upkeep_cost_reduction_crypt_ghouls	military_spending.png	105	military_spending.png	campaign	false
nag_effect_enable_ability_blood_queen_dignitary_vmp	general_ability.png	600	general_ability.png	battle	true
nag_effect_recruit_rank_nag_skeletons	experience.png	120	experience.png	campaign	true
nag_effect_recruit_rank_nag_ghouls_zombies	experience.png	120	experience.png	campaign	true
nag_effect_resource_xp_rank_ethereal	experience.png	120	experience.png	campaign	true
nag_effect_resource_xp_rank_nagashizzar	experience.png	120	experience.png	campaign	true
nag_effect_resource_xp_rank_nehek	experience.png	120	experience.png	campaign	true
nag_effect_resource_xp_rank_beasts	experience.png	120	experience.png	campaign	true
nag_effect_resource_xp_rank_count	experience.png	120	experience.png	campaign	true
nag_effect_resource_xp_rank_construct	experience.png	120	experience.png	campaign	true
nag_effect_resource_xp_rank_zombie	experience.png	120	experience.png	campaign	true
nag_effect_resource_xp_rank_coast	experience.png	120	experience.png	campaign	true
nag_effect_resource_upkeep_reduction_ethereal	treasury.png	106	treasury.png	campaign	false
nag_effect_resource_upkeep_reduction_nagashizzar	treasury.png	106	treasury.png	campaign	false
nag_effect_resource_upkeep_reduction_nehek	treasury.png	106	treasury.png	campaign	false
nag_effect_resource_upkeep_reduction_beasts	treasury.png	106	treasury.png	campaign	false
nag_effect_resource_upkeep_reduction_count	treasury.png	106	treasury.png	campaign	false
nag_effect_resource_upkeep_reduction_construct	treasury.png	106	treasury.png	campaign	false
nag_effect_resource_upkeep_reduction_zombie	treasury.png	106	treasury.png	campaign	false
nag_effect_resource_upkeep_reduction_coast	treasury.png	106	treasury.png	campaign	false
nag_effect_agent_recruitment_xp_spy_archai	saurus_scar_veteran.png	3	saurus_scar_veteran.png	campaign	true
nag_effect_agent_recruitment_xp_champion_wight_king_tomb_prince	wight_king.png	3	wight_king.png	campaign	true
nag_effect_agent_recruitment_xp_wizard_liche_priests	wizard.png	3	wizard.png	campaign	true
nag_effect_agent_recruitment_xp_engineer_gunnery_wight	gunnery_wight.png	3	gunnery_wight.png	campaign	true
nag_effect_agent_recruitment_xp_dignitary_vampires	vampire.png	3	vampire.png	campaign	true
nag_effect_force_enemy_campaign_movement_range_hidden		0		campaign	false
nag_effect_force_own_campaign_movement_range_hidden		0		campaign	true
