effect	icon	priority	icon_negative	category	is_positive_value_good
nag_spell_nagash_cooldown_harbinger	magic_cooldown.png	3	magic_cooldown.png	battle	false
nag_spell_nagash_enable_harbinger_upgrade	spell_ability.png	2	spell_ability.png	battle	true
nag_spell_nagash_ability_uses_harbinger	general_ability.png	8	general_ability.png	battle	true
nag_spell_nagash_miscast_reduction_harbinger	spell_ability.png	4	spell_ability.png	battle	false
nag_spell_nagash_reduce_wom_cost_harbinger	spell_ability.png	5	spell_ability.png	battle	false
nag_spell_nagash_reduce_wom_cost_harbinger_upgraded	spell_ability.png	6	spell_ability.png	battle	false
nag_effect_self_arkhan_melee_attack_nehek	melee.png	1	melee.png	battle	true
nag_effect_self_arkhan_rank_nehek_plus	experience.png	1	experience.png	battle	true
nag_effect_self_arkhan_enable_mortarch_of_sacrements_summon	general_ability.png	1	general_ability.png	battle	true
nag_effect_number_uses_mortarch_of_sacrements	general_ability.png	2	general_ability.png	battle	true
nag_effect_self_arkhan_stat_enable_flaming_attacks_vs_tmb	modifier_icon_flaming.png	61	modifier_icon_flaming.png	battle	true
nag_effect_self_arkhan_chariot_speed	battle_movement.png	115	battle_movement.png	battle	true
nag_effect_self_vlad_to_isabella_buff	melee_character.png	87	melee_character.png	battle	true
nag_effect_self_isabella_to_vlad_buff	melee_character.png	87	melee_character.png	battle	true
nag_effect_self_vlad_enable_mortarch_of_shadows_aura	general_ability.png	1	general_ability.png	battle	true
nag_effect_self_vlad_ability_upgrade_mortarch_of_shadows	general_ability.png	3	general_ability.png	battle	true
nag_effect_self_krell_infantry_melee_defence_skill	defence.png	3	defence.png	battle	true
nag_effect_self_krell_infantry_upkeep_skill	treasury.png	5	treasury.png	battle	false
nag_effect_self_krell_melee_attack_versus_nor_chs_bst	melee.png	1	melee.png	battle	true
nag_effect_self_krell_melee_damage_versus_nor_chs_bst	weapon_damage.png	2	weapon_damage.png	battle	true
nag_effect_self_krell_charge_bonus_versus_nor_chs_bst	charge.png	3	charge.png	battle	true
nag_effect_self_enable_ability_mortarch_of_despair	general_ability.png	1	general_ability.png	battle	true
nag_effect_self_enable_ability_armour_of_barrow	general_ability.png	600	general_ability.png	battle	true
nag_effect_self_luthor_missile_strength_arty	ranged_damage.png	1	ranged_damage.png	battle	true
nag_effect_self_luthor_missile_strength_gunnery_carronade	ranged_damage.png	2	ranged_damage.png	battle	true
nag_effect_campaign_ship_growth_skill	growth.png	1	growth.png	campaign	true
nag_effect_self_neferata_enable_ability_mortarch_of_blood	general_ability.png	1	general_ability.png	battle	true
nag_effect_self_neferata_melee_damage_vs_gullable	weapon_damage.png	108	weapon_damage.png	battle	true
nag_effect_self_neferata_speed_vampires	battle_movement.png	101	battle_movement.png	battle	true
nag_effect_self_neferata_enable_ability_blood_queen	general_ability.png	600	general_ability.png	battle	true
nag_effect_self_neferata_ward_save_physical_vs_lybaras	resistance_physical.png	999	resistance_physical.png	battle	true
nag_effect_self_neferata_melee_defence_vs_lybaras	defence.png	999	defence.png	battle	true
nag_effect_character_stat_enable_vampiric_attacks	nag_phase_screaming_blade.png	61	nag_phase_screaming_blade.png	battle	true
nag_effect_item_neferata_ability_dagger_of_jet	spell_ability.png	600	spell_ability.png	battle	true
nag_effect_item_neferata_ability_enable_staff_of_pain	spell_ability.png	600	spell_ability.png	battle	true
nag_effect_enable_mount_arkhan_abyssal	mount.png	1	mount.png	both	true
nag_effect_enable_mount_mannfred_abyssal	mount.png	1	mount.png	both	true
nag_effect_enable_mount_neferata_abyssal	mount.png	1	mount.png	both	true
nag_effect_enable_bound_spell_nagash_dark_riders	spell_ability.png	1	spell_ability.png	battle	true
nag_effect_enable_bound_spell_nagash_hand_of_dust	spell_ability.png	1	spell_ability.png	battle	true
nag_effect_enable_bound_spell_nagash_breath_of_darkness	spell_ability.png	1	spell_ability.png	battle	true
nag_effect_enable_bound_spell_nagash_abyssal_swarm	spell_ability.png	1	spell_ability.png	battle	true
nag_effect_enable_bound_spell_nagash_soul_stealer	spell_ability.png	1	spell_ability.png	battle	true
nag_effect_enable_bound_spell_death_purple_sun	spell_ability.png	1	spell_ability.png	battle	true
nag_effect_enable_bound_spell_death_soulblight	spell_ability.png	1	spell_ability.png	battle	true
nag_effect_enable_bound_spell_light_banishment	spell_ability.png	1	spell_ability.png	battle	true
nag_effect_enable_bound_spell_light_phas_protection	spell_ability.png	1	spell_ability.png	battle	true
nag_effect_enable_bound_spell_vamp_wind_of_death	spell_ability.png	1	spell_ability.png	battle	true
nag_effect_enable_bound_spell_vamp_curse_of_years	spell_ability.png	1	spell_ability.png	battle	true
nag_effect_enable_bound_spell_nehek_cursed_blades	spell_ability.png	1	spell_ability.png	battle	true
nag_effect_enable_bound_spell_nehek_skullstorm	spell_ability.png	1	spell_ability.png	battle	true
nag_effect_enable_bound_spell_deep_krakens_pull	spell_ability.png	1	spell_ability.png	battle	true
nag_double_magic_lore_of_vampires_cooldown_rate	magic_cooldown_character.png	60	magic_cooldown_character.png	battle	false
nag_double_vampires_enable_invocation_of_nehek	spell_ability.png	1	spell_ability.png	battle	true
nag_double_vampires_reduce_wom_cost_invocation_of_nehek	spell_ability.png	67	spell_ability.png	battle	false
nag_double_vampires_cooldown_invocation_of_nehek	magic_cooldown.png	60	magic_cooldown.png	battle	false
nag_double_vampires_enable_invocation_of_nehek_upgraded	spell_ability.png	1	spell_ability.png	battle	true
nag_double_vampires_miscast_reduction_invocation_of_nehek_upgraded	spell_ability.png	111	spell_ability.png	battle	false
nag_double_vampires_reduce_wom_cost_invocation_of_nehek_upgraded	spell_ability.png	67	spell_ability.png	battle	false
nag_double_vampires_enable_vanhels_danse_macabre	spell_ability.png	1	spell_ability.png	battle	true
nag_double_vampires_cooldown_vanhels_danse_macabre	magic_cooldown.png	60	magic_cooldown.png	battle	false
nag_double_vampires_reduce_wom_cost_vanhels_danse_macabre	spell_ability.png	67	spell_ability.png	battle	false
nag_double_vampires_enable_vanhels_danse_macabre_upgraded	spell_ability.png	1	spell_ability.png	battle	true
nag_double_vampires_miscast_reduction_vanhels_danse_macabre_upgraded	spell_ability.png	111	spell_ability.png	battle	false
nag_double_vampires_reduce_wom_cost_vanhels_danse_macabre_upgraded	spell_ability.png	67	spell_ability.png	battle	false
nag_double_vampires_enable_gaze_of_nagash	spell_ability.png	1	spell_ability.png	battle	true
nag_double_vampires_cooldown_gaze_of_nagash	magic_cooldown.png	60	magic_cooldown.png	battle	false
nag_double_vampires_reduce_wom_cost_gaze_of_nagash	spell_ability.png	67	spell_ability.png	battle	false
nag_double_vampires_enable_gaze_of_nagash_upgraded	spell_ability.png	1	spell_ability.png	battle	true
nag_double_vampires_miscast_reduction_gaze_of_nagash_upgraded	spell_ability.png	111	spell_ability.png	battle	false
nag_double_vampires_reduce_wom_cost_gaze_of_nagash_upgraded	spell_ability.png	67	spell_ability.png	battle	false
nag_double_vampires_enable_raise_dead	spell_ability.png	1	spell_ability.png	battle	true
nag_double_vampires_cooldown_raise_dead	magic_cooldown.png	60	magic_cooldown.png	battle	false
nag_double_mod_amount_of_uses_raise_dead	spell_ability.png	705	spell_ability.png	battle	true
nag_double_vampires_enable_raise_dead_upgraded	spell_ability.png	1	spell_ability.png	battle	true
nag_double_vampires_miscast_reduction_raise_dead_upgraded	spell_ability.png	111	spell_ability.png	battle	false
nag_double_vampires_enable_curse_of_years	spell_ability.png	1	spell_ability.png	battle	true
nag_double_vampires_reduce_wom_cost_curse_of_years	spell_ability.png	67	spell_ability.png	battle	false
nag_double_vampires_cooldown_curse_of_years	magic_cooldown.png	60	magic_cooldown.png	battle	false
nag_double_vampires_enable_wind_of_death	spell_ability.png	1	spell_ability.png	battle	true
nag_double_vampires_cooldown_wind_of_death	magic_cooldown.png	60	magic_cooldown.png	battle	false
nag_double_vampires_reduce_wom_cost_wind_of_death	spell_ability.png	67	spell_ability.png	battle	false
nag_double_vampires_enable_wind_of_death_upgraded	spell_ability.png	1	spell_ability.png	battle	true
nag_double_vampires_miscast_reduction_wind_of_death_upgraded	spell_ability.png	111	spell_ability.png	battle	false
nag_double_vampires_reduce_wom_cost_wind_of_death_upgraded	spell_ability.png	67	spell_ability.png	battle	false
nag_effect_melee_attack_traitor_steed	melee_character.png	55	melee_character.png	battle	true
nag_effect_melee_defence_traitor_steed	defence_character.png	55	defence_character.png	battle	true
nag_effect_melee_attack_traitor_foot	melee_character.png	56	melee_character.png	battle	true
nag_effect_melee_defence_traitor_foot	defence_character.png	56	defence_character.png	battle	true
nag_effect_unit_xp_levels_all_horsemen_serpent_cavalry	experience.png	120	experience.png	campaign	true
nag_effect_unit_xp_levels_all_skeleton	experience.png	120	experience.png	campaign	true
nag_effect_physical_resistance_ghouls_zombies	resistance_physical.png	55	resistance_physical.png	battle	true
nag_effect_force_unit_stat_melee_attack_vs_undead	melee.png	10	melee.png	battle	true
nag_effect_double_spell_range_mortarch_of_night_dummy	magic_character.png	1	magic_character.png	battle	true
nag_effect_name_epithet_isabella_von_carstein		0		campaign	true
nag_effect_stalk_scorpion_skill	attribute_stalk.png	60	attribute_stalk.png	battle	true
nag_effect_speed_scorpion_crawler_skill	battle_movement.png	67	battle_movement.png	battle	true
nag_effect_army_skeleton_hp_skill	health_character.png	60	health_character.png	battle	true
nag_effect_ability_uses_abyssal_swarm	general_ability.png	705	general_ability.png	battle	true
nag_effect_war_declare_all_dummy	diplomacy.png	100	diplomacy.png	campaign	false
nag_effect_bonus_melee_attack_fighting_against_all	melee.png	101	melee.png	battle	true
nag_effect_bonus_charge_fighting_against_all	charge.png	102	charge.png	battle	true
nag_nagash_trait_true_immortalitiy	trait_mortarch.png	1	trait_mortarch.png	campaign	false
nag_effect_grant_immortality_hero	wound_time.png	3	wound_time.png	campaign	true
nag_effect_grant_immortality_lord	wound_time.png	2	wound_time.png	campaign	true
nag_effect_character_stat_mod_miscast_chance_hidden		0		campaign	true
nag_effect_military_force_winds_of_magic_depletion_mod_character_hidden		0		campaign	true
nag_effect_morghast_archai_ward_save	resistance_ward_save.png	2	resistance_ward_save.png	battle	true
nag_effect_mortarch_ward_save	resistance_ward_save.png	2	resistance_ward_save.png	battle	true
nag_effect_morghast_archai_ward_save_hidden		0		battle	true
nag_effect_mortarch_ward_save_hidden		0		battle	true
nag_effect_ability_enable_eternal_danse_macabre	general_ability.png	1	general_ability.png	battle	true
nag_effect_ability_enable_malediction_of_nagash	general_ability.png	1	general_ability.png	battle	true
nag_effect_ability_enable_raise_the_dead	general_ability.png	1	general_ability.png	battle	true
nag_effect_nagash_enable_death_magic_incarnate	general_ability.png	1	general_ability.png	battle	true
nag_effect_item_nagash_ability_enable_morikhane	general_ability.png	1	general_ability.png	battle	true
nag_effect_item_nagash_ability_enable_mortis_blade	general_ability.png	1	general_ability.png	battle	true
nag_effect_item_nagash_ability_enable_staff_of_power	general_ability.png	1	general_ability.png	battle	true
nag_effect_item_nagash_ability_enable_ashes_and_dust	general_ability.png	1	general_ability.png	battle	true
nag_ability_enable_loremaster_dummy	general_ability.png	1	general_ability.png	battle	true
nag_effect_ability_enable_exorcism_hidden		0		battle	true
nag_effect_ability_enable_the_restless_dead_hidden		0		battle	true
nag_effect_ability_enable_curse_of_undeath_hidden		0		battle	true
nag_effect_ability_enable_life-leeching_hidden		0		battle	true
nag_effect_ability_enable_master_arcane_conduit	general_ability.png	600	general_ability.png	battle	true
nag_effect_enable_heralds_of_the_accursed_one	general_ability.png	600	general_ability.png	battle	true
nag_effect_tech_missile_resistance_all_zombies	resistance_missile.png	55	resistance_missile.png	battle	true
nag_effect_tech_armour_all_guards	armour.png	1	armour.png	battle	true
nag_effect_tech_dmg_all_guards	weapon_damage.png	3	weapon_damage.png	battle	true
nag_effect_tech_vanguard_necropolis	attribute_guerrilla_deploy.png	1	attribute_guerrilla_deploy.png	battle	true
nag_effect_tech_vanguard_black_knights	attribute_guerrilla_deploy.png	2	attribute_guerrilla_deploy.png	battle	true
nag_effect_army_vamp_melee_attack_skill	melee.png	2	melee.png	battle	true
nag_effect_army_vamp_speed_skill	battle_movement.png	3	battle_movement.png	battle	true
nag_effect_army_vamp_damage_base_skill	weapon_damage.png	4	weapon_damage.png	battle	true
nag_effect_army_nehek_melee_defence_skill	defence.png	2	defence.png	battle	true
nag_effect_army_nehek_damage_base_skill	weapon_damage.png	3	weapon_damage.png	battle	true
nag_effect_army_coast_missile_damage_ap_skill	armour_piercing.png	1	armour_piercing.png	battle	true
nag_effect_army_coast_missile_damage_base_skill	ranged_damage.png	2	ranged_damage.png	battle	true
nag_effect_army_coast_missile_damage_skill	ranged_damage.png	2	ranged_damage.png	battle	true
nag_effect_army_coast_physical_resistance_skill	resistance_physical.png	3	battle_movement.png	battle	true
nag_effect_army_coast_damage_base_skill	weapon_damage.png	4	weapon_damage.png	battle	true
nag_effect_army_nagash_ward_save_skill	resistance_ward_save.png	2	resistance_ward_save.png	battle	true
nag_effect_army_nagash_damage_base_skill	weapon_damage.png	3	weapon_damage.png	battle	true
nag_effect_enable_ability_guardian_ghouls_blood_knights	general_ability.png	1	general_ability.png	battle	true
nag_effect_diplomatic_relations_living	diplomacy.png	2	diplomacy.png	campaign	true
nag_effect_diplomatic_relations_humans	diplomacy.png	2	diplomacy.png	campaign	true
nag_title_king		0		campaign	true
nag_title_prince		0		campaign	true
nag_effect_charge_bonus_increase_dire_wolves_hexwraiths	charge.png	121	charge.png	battle	true
nag_effect_agent_action_enable_wizard_passive_spread_corruption_vmp		0		campaign	true
nag_effect_army_ranged_ammo_skill_azhag	ammo.png	1	ammo.png	battle	true
nag_effect_army_ranged_missile_strength_skill_azhag	ranged_damage.png	2	raned_damage.png	battle	true
nag_effect_army_infantry_armour_skill_azhag	armour.png	1	armour.png	battle	true
nag_effect_army_infantry_melee_attack_skill_azhag	melee.png	2	melee.png	battle	true
nag_effect_army_beasts_melee_attack_skill_azhag	melee.png	1	melee.png	battle	true
nag_effect_army_beasts_charge_bonus_skill_azhag	charge.png	2	charge.png	battle	true
nag_effect_army_construct_melee_defence_skill_azhag	defence.png	1	defence.png	battle	true
nag_effect_army_construct_melee_attack_skill_azhag	melee.png	2	melee.png	battle	true
nag_effect_army_construct_charge_bonus_skill_azhag	charge.png	3	charge.png	battle	true
nag_effect_army_vet_nagash_deathblow_skill_azhag	general_ability.png	1	general_ability.png	battle	true
nag_effect_army_vet_nagash_fatigue_res_skill_azhag	attribute_fatigue_res.png	1	attribute_fatigue_res.png	battle	true
nag_effect_army_vet_nagash_ward_save_skill_azhag	resistance_ward_save.png	2	resistance_ward_save.png	battle	true
nag_effect_army_vet_nagash_damage_base_skill_azhag	weapon_damage.png	3	weapon_damage.png	battle	true
nag_effect_army_nagashizzar_unit_set_skill_azhag	trait_set_nagash.png	5	trait_set_nagash.png	campaign	true
